### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7274]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7274 (seed = 38689) ...
  1/200   risk = 0.21  time = 0   
  5/200   risk = 0.15  time = 113   
 10/200   risk = 0.1  time = 186   
 15/200   risk = 0.072  time = 255   
 20/200   risk = 0.054  time = 324   
 25/200   risk = 0.043  time = 393   
 30/200   risk = 0.036  time = 463   
 35/200   risk = 0.031  time = 534   
 40/200   risk = 0.028  time = 605   
 45/200   risk = 0.026  time = 678   
 50/200   risk = 0.025  time = 750   
 55/200   risk = 0.024  time = 824   
 60/200   risk = 0.023  time = 899   
 65/200   risk = 0.023  time = 979   
 70/200   risk = 0.022  time = 1059   
 75/200   risk = 0.022  time = 1138   
 80/200   risk = 0.022  time = 1218   
 85/200   risk = 0.022  time = 1298   
 90/200   risk = 0.022  time = 1379   
 95/200   risk = 0.022  time = 1462   
100/200   risk = 0.021  time = 1568   
105/200   risk = 0.021  time = 1666   
110/200   risk = 0.021  time = 1753   
115/200   risk = 0.021  time = 1852   
120/200   risk = 0.021  time = 1938   
125/200   risk = 0.021  time = 2025   
130/200   risk = 0.021  time = 2113   
135/200   risk = 0.021  time = 2202   
140/200   risk = 0.021  time = 2289   
145/200   risk = 0.021  time = 2377   
150/200   risk = 0.021  time = 2465   
155/200   risk = 0.021  time = 2554   
160/200   risk = 0.021  time = 2645   
165/200   risk = 0.021  time = 2737   
170/200   risk = 0.021  time = 2829   
175/200   risk = 0.021  time = 2922   
180/200   risk = 0.021  time = 3015   
185/200   risk = 0.021  time = 3109   
190/200   risk = 0.021  time = 3204   
195/200   risk = 0.021  time = 3300   
200/200   risk = 0.021  time = 3400   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=7274]
### [bt]: Calculation finished!
