### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=11370]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 11370 (seed = 42785) ...
  1/200   risk = 0.075  time = 0   
  5/200   risk = 0.06  time = 178   
 10/200   risk = 0.046  time = 283   
 15/200   risk = 0.038  time = 381   
 20/200   risk = 0.032  time = 481   
 25/200   risk = 0.029  time = 581   
 30/200   risk = 0.026  time = 682   
 35/200   risk = 0.025  time = 785   
 40/200   risk = 0.024  time = 888   
 45/200   risk = 0.023  time = 991   
 50/200   risk = 0.022  time = 1096   
 55/200   risk = 0.022  time = 1211   
 60/200   risk = 0.022  time = 1335   
 65/200   risk = 0.022  time = 1439   
 70/200   risk = 0.021  time = 1543   
 75/200   risk = 0.021  time = 1649   
 80/200   risk = 0.021  time = 1756   
 85/200   risk = 0.021  time = 1864   
 90/200   risk = 0.021  time = 1974   
 95/200   risk = 0.021  time = 2086   
100/200   risk = 0.021  time = 2197   
105/200   risk = 0.021  time = 2309   
110/200   risk = 0.021  time = 2422   
115/200   risk = 0.021  time = 2536   
120/200   risk = 0.021  time = 2651   
125/200   risk = 0.021  time = 2780   
130/200   risk = 0.021  time = 2901   
135/200   risk = 0.021  time = 3017   
140/200   risk = 0.021  time = 3135   
145/200   risk = 0.021  time = 3253   
150/200   risk = 0.021  time = 3373   
155/200   risk = 0.021  time = 3492   
160/200   risk = 0.021  time = 3613   
165/200   risk = 0.021  time = 3735   
170/200   risk = 0.021  time = 3857   
175/200   risk = 0.021  time = 3981   
180/200   risk = 0.021  time = 4109   
185/200   risk = 0.021  time = 4236   
190/200   risk = 0.021  time = 4364   
195/200   risk = 0.021  time = 4492   
200/200   risk = 0.021  time = 4620   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=11370]
### [bt]: Calculation finished!
