### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12576]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12576 (seed = 43991) ...
  1/200   risk = 0.26  time = 0   
  5/200   risk = 0.18  time = 257   
 10/200   risk = 0.12  time = 427   
 15/200   risk = 0.082  time = 586   
 20/200   risk = 0.059  time = 750   
 25/200   risk = 0.044  time = 911   
 30/200   risk = 0.036  time = 1074   
 35/200   risk = 0.03  time = 1237   
 40/200   risk = 0.027  time = 1398   
 45/200   risk = 0.025  time = 1560   
 50/200   risk = 0.024  time = 1727   
 55/200   risk = 0.023  time = 1896   
 60/200   risk = 0.022  time = 2069   
 65/200   risk = 0.022  time = 2243   
 70/200   risk = 0.022  time = 2414   
 75/200   risk = 0.022  time = 2587   
 80/200   risk = 0.021  time = 2775   
 85/200   risk = 0.021  time = 2956   
 90/200   risk = 0.021  time = 3135   
 95/200   risk = 0.021  time = 3317   
100/200   risk = 0.021  time = 3496   
105/200   risk = 0.021  time = 3674   
110/200   risk = 0.021  time = 3869   
115/200   risk = 0.021  time = 4055   
120/200   risk = 0.021  time = 4241   
125/200   risk = 0.021  time = 4438   
130/200   risk = 0.021  time = 4637   
135/200   risk = 0.021  time = 4822   
140/200   risk = 0.021  time = 5014   
145/200   risk = 0.021  time = 5211   
150/200   risk = 0.021  time = 5409   
155/200   risk = 0.021  time = 5607   
160/200   risk = 0.021  time = 5806   
165/200   risk = 0.021  time = 6008   
170/200   risk = 0.021  time = 6219   
175/200   risk = 0.021  time = 6415   
180/200   risk = 0.021  time = 6621   
185/200   risk = 0.021  time = 6828   
190/200   risk = 0.021  time = 7029   
195/200   risk = 0.021  time = 7229   
200/200   risk = 0.021  time = 7441   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=12576]
### [bt]: Calculation finished!
