### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7258]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7258 (seed = 38673) ...
  1/200   risk = 0.19  time = 0   
  5/200   risk = 0.14  time = 139   
 10/200   risk = 0.095  time = 246   
 15/200   risk = 0.069  time = 340   
 20/200   risk = 0.053  time = 440   
 25/200   risk = 0.042  time = 535   
 30/200   risk = 0.036  time = 633   
 35/200   risk = 0.031  time = 729   
 40/200   risk = 0.028  time = 828   
 45/200   risk = 0.026  time = 929   
 50/200   risk = 0.025  time = 1036   
 55/200   risk = 0.024  time = 1143   
 60/200   risk = 0.023  time = 1243   
 65/200   risk = 0.023  time = 1353   
 70/200   risk = 0.022  time = 1455   
 75/200   risk = 0.022  time = 1559   
 80/200   risk = 0.022  time = 1632   
 85/200   risk = 0.021  time = 1696   
 90/200   risk = 0.021  time = 1772   
 95/200   risk = 0.021  time = 1838   
100/200   risk = 0.021  time = 1920   
105/200   risk = 0.021  time = 2018   
110/200   risk = 0.021  time = 2110   
115/200   risk = 0.021  time = 2202   
120/200   risk = 0.021  time = 2298   
125/200   risk = 0.021  time = 2393   
130/200   risk = 0.02  time = 2516   
135/200   risk = 0.02  time = 2718   
140/200   risk = 0.02  time = 2821   
145/200   risk = 0.02  time = 2928   
150/200   risk = 0.02  time = 3040   
155/200   risk = 0.02  time = 3154   
160/200   risk = 0.02  time = 3269   
165/200   risk = 0.02  time = 3385   
170/200   risk = 0.02  time = 3491   
175/200   risk = 0.02  time = 3598   
180/200   risk = 0.02  time = 3709   
185/200   risk = 0.02  time = 3819   
190/200   risk = 0.02  time = 3928   
195/200   risk = 0.02  time = 4038   
200/200   risk = 0.02  time = 4151   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=7258]
### [bt]: Calculation finished!
