### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7419]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7419 (seed = 38834) ...
  1/200   risk = 0.2  time = 0   
  5/200   risk = 0.14  time = 1348   
 10/200   risk = 0.099  time = 3004   
 15/200   risk = 0.072  time = 4705   
 20/200   risk = 0.054  time = 6262   
 25/200   risk = 0.043  time = 7786   
 30/200   risk = 0.036  time = 9435   
 35/200   risk = 0.032  time = 11115   
 40/200   risk = 0.029  time = 13070   
 45/200   risk = 0.027  time = 14813   
 50/200   risk = 0.025  time = 16598   
 55/200   risk = 0.024  time = 18240   
 60/200   risk = 0.023  time = 19868   
 65/200   risk = 0.023  time = 21422   
 70/200   risk = 0.022  time = 22966   
 75/200   risk = 0.022  time = 24542   
 80/200   risk = 0.022  time = 26179   
 85/200   risk = 0.022  time = 27781   
 90/200   risk = 0.021  time = 29633   
 95/200   risk = 0.021  time = 31363   
100/200   risk = 0.021  time = 32923   
105/200   risk = 0.021  time = 34571   
110/200   risk = 0.021  time = 36237   
115/200   risk = 0.021  time = 37889   
120/200   risk = 0.021  time = 39513   
125/200   risk = 0.021  time = 41103   
130/200   risk = 0.02  time = 42768   
135/200   risk = 0.02  time = 44365   
140/200   risk = 0.02  time = 46208   
145/200   risk = 0.02  time = 48020   
150/200   risk = 0.02  time = 49746   
155/200   risk = 0.02  time = 51378   
160/200   risk = 0.02  time = 53008   
165/200   risk = 0.02  time = 54612   
170/200   risk = 0.02  time = 56234   
175/200   risk = 0.02  time = 57844   
180/200   risk = 0.02  time = 59479   
185/200   risk = 0.02  time = 61086   
190/200   risk = 0.02  time = 63042   
195/200   risk = 0.02  time = 64840   
200/200   risk = 0.02  time = 66477   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=7419]
### [bt]: Calculation finished!
