### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=652]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 652 (seed = 32067) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.22  time = 421   
 10/200   risk = 0.17  time = 725   
 15/200   risk = 0.14  time = 969   
 20/200   risk = 0.12  time = 1212   
 25/200   risk = 0.098  time = 1461   
 30/200   risk = 0.086  time = 1710   
 35/200   risk = 0.078  time = 1958   
 40/200   risk = 0.071  time = 2205   
 45/200   risk = 0.066  time = 2454   
 50/200   risk = 0.063  time = 2700   
 55/200   risk = 0.06  time = 2950   
 60/200   risk = 0.058  time = 3193   
 65/200   risk = 0.056  time = 3447   
 70/200   risk = 0.055  time = 3694   
 75/200   risk = 0.054  time = 3941   
 80/200   risk = 0.053  time = 4185   
 85/200   risk = 0.052  time = 4428   
 90/200   risk = 0.051  time = 4676   
 95/200   risk = 0.05  time = 4921   
100/200   risk = 0.05  time = 5175   
105/200   risk = 0.049  time = 5424   
110/200   risk = 0.049  time = 5670   
115/200   risk = 0.048  time = 5920   
120/200   risk = 0.048  time = 6168   
125/200   risk = 0.047  time = 6416   
130/200   risk = 0.047  time = 6667   
135/200   risk = 0.047  time = 7052   
140/200   risk = 0.046  time = 7335   
145/200   risk = 0.046  time = 7650   
150/200   risk = 0.046  time = 7925   
155/200   risk = 0.046  time = 8183   
160/200   risk = 0.045  time = 8446   
165/200   risk = 0.045  time = 8708   
170/200   risk = 0.045  time = 8970   
175/200   risk = 0.045  time = 9236   
180/200   risk = 0.044  time = 9498   
185/200   risk = 0.044  time = 9760   
190/200   risk = 0.044  time = 10021   
195/200   risk = 0.044  time = 10423   
200/200   risk = 0.044  time = 10859   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.044


### [bt]: Job terminated successfully [batchtools job.id=652]
### [bt]: Calculation finished!
