### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=4327]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 4327 (seed = 35742) ...
  1/200   risk = 0.19  time = 0   
  5/200   risk = 0.15  time = 2992   
 10/200   risk = 0.11  time = 6891   
 15/200   risk = 0.081  time = 10303   
 20/200   risk = 0.064  time = 13657   
 25/200   risk = 0.052  time = 16999   
 30/200   risk = 0.045  time = 20434   
 35/200   risk = 0.04  time = 24170   
 40/200   risk = 0.036  time = 27730   
 45/200   risk = 0.033  time = 31079   
 50/200   risk = 0.032  time = 34502   
 55/200   risk = 0.03  time = 37871   
 60/200   risk = 0.029  time = 41638   
 65/200   risk = 0.028  time = 44988   
 70/200   risk = 0.028  time = 48415   
 75/200   risk = 0.027  time = 51773   
 80/200   risk = 0.026  time = 55388   
 85/200   risk = 0.026  time = 58932   
 90/200   risk = 0.026  time = 62234   
 95/200   risk = 0.025  time = 65584   
100/200   risk = 0.025  time = 69063   
105/200   risk = 0.025  time = 72853   
110/200   risk = 0.025  time = 77904   
115/200   risk = 0.025  time = 83354   
120/200   risk = 0.024  time = 88050   
125/200   risk = 0.024  time = 93888   
130/200   risk = 0.024  time = 98013   
135/200   risk = 0.024  time = 102640   
140/200   risk = 0.024  time = 108637   
145/200   risk = 0.024  time = 113703   
150/200   risk = 0.024  time = 117267   
155/200   risk = 0.023  time = 121049   
160/200   risk = 0.023  time = 125773   
165/200   risk = 0.023  time = 129482   
170/200   risk = 0.023  time = 132595   
175/200   risk = 0.023  time = 135746   
180/200   risk = 0.023  time = 139519   
185/200   risk = 0.023  time = 143734   
190/200   risk = 0.023  time = 147179   
195/200   risk = 0.023  time = 150260   
200/200   risk = 0.023  time = 153424   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.023


### [bt]: Job terminated successfully [batchtools job.id=4327]
### [bt]: Calculation finished!
