### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6630]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6630 (seed = 38045) ...
  1/200   risk = 0.16  time = 0   
  5/200   risk = 0.12  time = 1531   
 10/200   risk = 0.087  time = 3358   
 15/200   risk = 0.065  time = 5172   
 20/200   risk = 0.052  time = 7243   
 25/200   risk = 0.043  time = 9068   
 30/200   risk = 0.037  time = 10816   
 35/200   risk = 0.033  time = 12603   
 40/200   risk = 0.031  time = 14386   
 45/200   risk = 0.029  time = 16264   
 50/200   risk = 0.028  time = 18094   
 55/200   risk = 0.027  time = 19908   
 60/200   risk = 0.027  time = 21702   
 65/200   risk = 0.026  time = 23534   
 70/200   risk = 0.026  time = 25635   
 75/200   risk = 0.026  time = 27670   
 80/200   risk = 0.025  time = 29391   
 85/200   risk = 0.025  time = 31145   
 90/200   risk = 0.025  time = 32908   
 95/200   risk = 0.024  time = 34633   
100/200   risk = 0.024  time = 36534   
105/200   risk = 0.024  time = 38296   
110/200   risk = 0.024  time = 40183   
115/200   risk = 0.024  time = 42180   
120/200   risk = 0.024  time = 43993   
125/200   risk = 0.023  time = 46093   
130/200   risk = 0.023  time = 47919   
135/200   risk = 0.023  time = 49746   
140/200   risk = 0.023  time = 51485   
145/200   risk = 0.023  time = 53325   
150/200   risk = 0.023  time = 55337   
155/200   risk = 0.023  time = 57350   
160/200   risk = 0.022  time = 59208   
165/200   risk = 0.022  time = 60965   
170/200   risk = 0.022  time = 62761   
175/200   risk = 0.022  time = 64710   
180/200   risk = 0.022  time = 66479   
185/200   risk = 0.022  time = 68181   
190/200   risk = 0.022  time = 69957   
195/200   risk = 0.022  time = 71643   
200/200   risk = 0.022  time = 73367   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=6630]
### [bt]: Calculation finished!
