### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=13210]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 13210 (seed = 44625) ...
  1/200   risk = 0.087  time = 0   
  5/200   risk = 0.066  time = 223   
 10/200   risk = 0.048  time = 393   
 15/200   risk = 0.038  time = 541   
 20/200   risk = 0.031  time = 688   
 25/200   risk = 0.027  time = 833   
 30/200   risk = 0.024  time = 978   
 35/200   risk = 0.023  time = 1125   
 40/200   risk = 0.022  time = 1277   
 45/200   risk = 0.021  time = 1425   
 50/200   risk = 0.021  time = 1578   
 55/200   risk = 0.02  time = 1728   
 60/200   risk = 0.02  time = 1882   
 65/200   risk = 0.02  time = 2035   
 70/200   risk = 0.02  time = 2187   
 75/200   risk = 0.02  time = 2339   
 80/200   risk = 0.02  time = 2491   
 85/200   risk = 0.02  time = 2644   
 90/200   risk = 0.019  time = 2798   
 95/200   risk = 0.019  time = 2952   
100/200   risk = 0.019  time = 3130   
105/200   risk = 0.019  time = 3291   
110/200   risk = 0.019  time = 3457   
115/200   risk = 0.019  time = 3620   
120/200   risk = 0.019  time = 3783   
125/200   risk = 0.019  time = 3948   
130/200   risk = 0.019  time = 4126   
135/200   risk = 0.019  time = 4299   
140/200   risk = 0.019  time = 4466   
145/200   risk = 0.019  time = 4632   
150/200   risk = 0.019  time = 4799   
155/200   risk = 0.019  time = 4974   
160/200   risk = 0.019  time = 5143   
165/200   risk = 0.019  time = 5311   
170/200   risk = 0.019  time = 5485   
175/200   risk = 0.019  time = 5655   
180/200   risk = 0.019  time = 5830   
185/200   risk = 0.019  time = 6014   
190/200   risk = 0.019  time = 6188   
195/200   risk = 0.019  time = 6360   
200/200   risk = 0.019  time = 6537   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.019


### [bt]: Job terminated successfully [batchtools job.id=13210]
### [bt]: Calculation finished!
