### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10105]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10105 (seed = 41520) ...
  1/200   risk = 0.26  time = 0   
  5/200   risk = 0.18  time = 680   
 10/200   risk = 0.12  time = 1437   
 15/200   risk = 0.083  time = 2171   
 20/200   risk = 0.059  time = 2913   
 25/200   risk = 0.045  time = 3662   
 30/200   risk = 0.036  time = 4405   
 35/200   risk = 0.03  time = 5131   
 40/200   risk = 0.027  time = 5860   
 45/200   risk = 0.024  time = 6567   
 50/200   risk = 0.023  time = 7274   
 55/200   risk = 0.022  time = 7988   
 60/200   risk = 0.021  time = 8697   
 65/200   risk = 0.021  time = 9395   
 70/200   risk = 0.021  time = 10081   
 75/200   risk = 0.021  time = 10759   
 80/200   risk = 0.021  time = 11443   
 85/200   risk = 0.02  time = 12165   
 90/200   risk = 0.02  time = 12887   
 95/200   risk = 0.02  time = 13600   
100/200   risk = 0.02  time = 14262   
105/200   risk = 0.02  time = 14932   
110/200   risk = 0.02  time = 15618   
115/200   risk = 0.02  time = 16280   
120/200   risk = 0.02  time = 16958   
125/200   risk = 0.02  time = 17641   
130/200   risk = 0.02  time = 18327   
135/200   risk = 0.02  time = 19033   
140/200   risk = 0.02  time = 19776   
145/200   risk = 0.02  time = 20468   
150/200   risk = 0.02  time = 21164   
155/200   risk = 0.02  time = 21896   
160/200   risk = 0.02  time = 22642   
165/200   risk = 0.02  time = 23387   
170/200   risk = 0.02  time = 24127   
175/200   risk = 0.02  time = 24859   
180/200   risk = 0.02  time = 25570   
185/200   risk = 0.02  time = 26297   
190/200   risk = 0.02  time = 26996   
195/200   risk = 0.02  time = 27723   
200/200   risk = 0.02  time = 28430   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=10105]
### [bt]: Calculation finished!
