### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5727]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5727 (seed = 37142) ...
  1/200   risk = 0.25  time = 0   
  5/200   risk = 0.18  time = 588   
 10/200   risk = 0.13  time = 1220   
 15/200   risk = 0.092  time = 1811   
 20/200   risk = 0.069  time = 2428   
 25/200   risk = 0.054  time = 3066   
 30/200   risk = 0.044  time = 3715   
 35/200   risk = 0.037  time = 4341   
 40/200   risk = 0.032  time = 4975   
 45/200   risk = 0.029  time = 5653   
 50/200   risk = 0.027  time = 6300   
 55/200   risk = 0.025  time = 6935   
 60/200   risk = 0.024  time = 7569   
 65/200   risk = 0.024  time = 8206   
 70/200   risk = 0.023  time = 8877   
 75/200   risk = 0.023  time = 9545   
 80/200   risk = 0.022  time = 10241   
 85/200   risk = 0.022  time = 10863   
 90/200   risk = 0.022  time = 11448   
 95/200   risk = 0.022  time = 12063   
100/200   risk = 0.021  time = 12666   
105/200   risk = 0.021  time = 13267   
110/200   risk = 0.021  time = 13877   
115/200   risk = 0.021  time = 14484   
120/200   risk = 0.021  time = 15088   
125/200   risk = 0.021  time = 15712   
130/200   risk = 0.021  time = 16357   
135/200   risk = 0.021  time = 16989   
140/200   risk = 0.021  time = 17646   
145/200   risk = 0.021  time = 18258   
150/200   risk = 0.021  time = 18919   
155/200   risk = 0.021  time = 19536   
160/200   risk = 0.021  time = 20161   
165/200   risk = 0.02  time = 20777   
170/200   risk = 0.02  time = 21412   
175/200   risk = 0.02  time = 22072   
180/200   risk = 0.02  time = 22718   
185/200   risk = 0.02  time = 23392   
190/200   risk = 0.02  time = 24049   
195/200   risk = 0.02  time = 24721   
200/200   risk = 0.02  time = 25399   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5727]
### [bt]: Calculation finished!
