### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10293]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10293 (seed = 41708) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.19  time = 349   
 10/200   risk = 0.13  time = 695   
 15/200   risk = 0.087  time = 1121   
 20/200   risk = 0.061  time = 1555   
 25/200   risk = 0.046  time = 1975   
 30/200   risk = 0.037  time = 2428   
 35/200   risk = 0.031  time = 2866   
 40/200   risk = 0.027  time = 3315   
 45/200   risk = 0.025  time = 3779   
 50/200   risk = 0.023  time = 4254   
 55/200   risk = 0.022  time = 4733   
 60/200   risk = 0.021  time = 5204   
 65/200   risk = 0.021  time = 5708   
 70/200   risk = 0.021  time = 6203   
 75/200   risk = 0.021  time = 6707   
 80/200   risk = 0.02  time = 7189   
 85/200   risk = 0.02  time = 7679   
 90/200   risk = 0.02  time = 8184   
 95/200   risk = 0.02  time = 8657   
100/200   risk = 0.02  time = 9147   
105/200   risk = 0.02  time = 9622   
110/200   risk = 0.02  time = 10106   
115/200   risk = 0.02  time = 10598   
120/200   risk = 0.02  time = 11054   
125/200   risk = 0.02  time = 11512   
130/200   risk = 0.02  time = 11993   
135/200   risk = 0.02  time = 12475   
140/200   risk = 0.02  time = 12979   
145/200   risk = 0.02  time = 13521   
150/200   risk = 0.02  time = 14105   
155/200   risk = 0.02  time = 14619   
160/200   risk = 0.02  time = 15116   
165/200   risk = 0.02  time = 15628   
170/200   risk = 0.02  time = 16136   
175/200   risk = 0.02  time = 16659   
180/200   risk = 0.02  time = 17183   
185/200   risk = 0.02  time = 17749   
190/200   risk = 0.02  time = 18268   
195/200   risk = 0.02  time = 18795   
200/200   risk = 0.02  time = 19319   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=10293]
### [bt]: Calculation finished!
