### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8109]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8109 (seed = 39524) ...
  1/200   risk = 0.3  time = 0   
  5/200   risk = 0.21  time = 671   
 10/200   risk = 0.14  time = 1372   
 15/200   risk = 0.099  time = 2007   
 20/200   risk = 0.072  time = 2713   
 25/200   risk = 0.055  time = 3407   
 30/200   risk = 0.044  time = 4094   
 35/200   risk = 0.037  time = 4771   
 40/200   risk = 0.033  time = 5434   
 45/200   risk = 0.03  time = 6106   
 50/200   risk = 0.029  time = 6800   
 55/200   risk = 0.027  time = 7515   
 60/200   risk = 0.027  time = 8214   
 65/200   risk = 0.026  time = 8989   
 70/200   risk = 0.025  time = 9754   
 75/200   risk = 0.025  time = 10494   
 80/200   risk = 0.025  time = 11211   
 85/200   risk = 0.025  time = 11937   
 90/200   risk = 0.024  time = 12686   
 95/200   risk = 0.024  time = 13399   
100/200   risk = 0.024  time = 14132   
105/200   risk = 0.024  time = 14876   
110/200   risk = 0.024  time = 15650   
115/200   risk = 0.024  time = 16446   
120/200   risk = 0.024  time = 17181   
125/200   risk = 0.024  time = 17963   
130/200   risk = 0.024  time = 18713   
135/200   risk = 0.024  time = 19468   
140/200   risk = 0.024  time = 20201   
145/200   risk = 0.024  time = 20939   
150/200   risk = 0.023  time = 21673   
155/200   risk = 0.023  time = 22410   
160/200   risk = 0.023  time = 23160   
165/200   risk = 0.023  time = 23899   
170/200   risk = 0.023  time = 24615   
175/200   risk = 0.023  time = 25348   
180/200   risk = 0.023  time = 26083   
185/200   risk = 0.023  time = 26832   
190/200   risk = 0.023  time = 27562   
195/200   risk = 0.023  time = 28327   
200/200   risk = 0.023  time = 29024   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.023


### [bt]: Job terminated successfully [batchtools job.id=8109]
### [bt]: Calculation finished!
