### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6635]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6635 (seed = 38050) ...
  1/200   risk = 0.16  time = 0   
  5/200   risk = 0.12  time = 1430   
 10/200   risk = 0.084  time = 3130   
 15/200   risk = 0.063  time = 4915   
 20/200   risk = 0.05  time = 6678   
 25/200   risk = 0.042  time = 8463   
 30/200   risk = 0.036  time = 10313   
 35/200   risk = 0.033  time = 12320   
 40/200   risk = 0.03  time = 14125   
 45/200   risk = 0.029  time = 15908   
 50/200   risk = 0.028  time = 17713   
 55/200   risk = 0.027  time = 19605   
 60/200   risk = 0.026  time = 21401   
 65/200   risk = 0.026  time = 23155   
 70/200   risk = 0.025  time = 24982   
 75/200   risk = 0.025  time = 26811   
 80/200   risk = 0.025  time = 28735   
 85/200   risk = 0.024  time = 30482   
 90/200   risk = 0.024  time = 32225   
 95/200   risk = 0.024  time = 33937   
100/200   risk = 0.024  time = 35643   
105/200   risk = 0.024  time = 37379   
110/200   risk = 0.023  time = 39080   
115/200   risk = 0.023  time = 40798   
120/200   risk = 0.023  time = 42504   
125/200   risk = 0.023  time = 44566   
130/200   risk = 0.023  time = 46614   
135/200   risk = 0.023  time = 48348   
140/200   risk = 0.022  time = 50061   
145/200   risk = 0.022  time = 51885   
150/200   risk = 0.022  time = 53604   
155/200   risk = 0.022  time = 55331   
160/200   risk = 0.022  time = 57081   
165/200   risk = 0.022  time = 58757   
170/200   risk = 0.022  time = 60753   
175/200   risk = 0.022  time = 62495   
180/200   risk = 0.022  time = 64311   
185/200   risk = 0.021  time = 66020   
190/200   risk = 0.021  time = 67698   
195/200   risk = 0.021  time = 69336   
200/200   risk = 0.021  time = 71039   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=6635]
### [bt]: Calculation finished!
