### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=567]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 567 (seed = 31982) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.23  time = 180   
 10/200   risk = 0.19  time = 338   
 15/200   risk = 0.16  time = 492   
 20/200   risk = 0.14  time = 616   
 25/200   risk = 0.12  time = 740   
 30/200   risk = 0.11  time = 858   
 35/200   risk = 0.1  time = 981   
 40/200   risk = 0.095  time = 1119   
 45/200   risk = 0.091  time = 1243   
 50/200   risk = 0.087  time = 1368   
 55/200   risk = 0.085  time = 1490   
 60/200   risk = 0.082  time = 1626   
 65/200   risk = 0.081  time = 1752   
 70/200   risk = 0.079  time = 1897   
 75/200   risk = 0.078  time = 2031   
 80/200   risk = 0.077  time = 2170   
 85/200   risk = 0.076  time = 2305   
 90/200   risk = 0.075  time = 2440   
 95/200   risk = 0.074  time = 2573   
100/200   risk = 0.074  time = 2711   
105/200   risk = 0.073  time = 2850   
110/200   risk = 0.073  time = 2996   
115/200   risk = 0.072  time = 3137   
120/200   risk = 0.072  time = 3287   
125/200   risk = 0.071  time = 3436   
130/200   risk = 0.071  time = 3580   
135/200   risk = 0.07  time = 3729   
140/200   risk = 0.07  time = 3883   
145/200   risk = 0.07  time = 4041   
150/200   risk = 0.069  time = 4199   
155/200   risk = 0.069  time = 4352   
160/200   risk = 0.069  time = 4503   
165/200   risk = 0.068  time = 4654   
170/200   risk = 0.068  time = 4802   
175/200   risk = 0.068  time = 4940   
180/200   risk = 0.068  time = 5090   
185/200   risk = 0.067  time = 5244   
190/200   risk = 0.067  time = 5397   
195/200   risk = 0.067  time = 5560   
200/200   risk = 0.067  time = 5718   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.067


### [bt]: Job terminated successfully [batchtools job.id=567]
### [bt]: Calculation finished!
