### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=1630]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 1630 (seed = 33045) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.23  time = 313   
 10/200   risk = 0.19  time = 661   
 15/200   risk = 0.16  time = 964   
 20/200   risk = 0.13  time = 1264   
 25/200   risk = 0.12  time = 1561   
 30/200   risk = 0.1  time = 1860   
 35/200   risk = 0.094  time = 2169   
 40/200   risk = 0.087  time = 2492   
 45/200   risk = 0.081  time = 2825   
 50/200   risk = 0.077  time = 3151   
 55/200   risk = 0.073  time = 3481   
 60/200   risk = 0.071  time = 3800   
 65/200   risk = 0.068  time = 4119   
 70/200   risk = 0.066  time = 4427   
 75/200   risk = 0.065  time = 4734   
 80/200   risk = 0.063  time = 5059   
 85/200   risk = 0.062  time = 8383   
 90/200   risk = 0.061  time = 8900   
 95/200   risk = 0.06  time = 9260   
100/200   risk = 0.059  time = 9614   
105/200   risk = 0.059  time = 9986   
110/200   risk = 0.058  time = 10369   
115/200   risk = 0.058  time = 10728   
120/200   risk = 0.057  time = 11091   
125/200   risk = 0.057  time = 11455   
130/200   risk = 0.056  time = 11849   
135/200   risk = 0.056  time = 12239   
140/200   risk = 0.055  time = 12623   
145/200   risk = 0.055  time = 13016   
150/200   risk = 0.055  time = 13402   
155/200   risk = 0.054  time = 13793   
160/200   risk = 0.054  time = 14183   
165/200   risk = 0.054  time = 14580   
170/200   risk = 0.053  time = 14954   
175/200   risk = 0.053  time = 15369   
180/200   risk = 0.053  time = 15774   
185/200   risk = 0.052  time = 16178   
190/200   risk = 0.052  time = 16582   
195/200   risk = 0.052  time = 16988   
200/200   risk = 0.052  time = 17393   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.052


### [bt]: Job terminated successfully [batchtools job.id=1630]
### [bt]: Calculation finished!
