### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8617]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8617 (seed = 40032) ...
  1/200   risk = 0.16  time = 0   
  5/200   risk = 0.12  time = 1221   
 10/200   risk = 0.083  time = 2689   
 15/200   risk = 0.061  time = 4149   
 20/200   risk = 0.047  time = 5674   
 25/200   risk = 0.038  time = 7178   
 30/200   risk = 0.033  time = 8703   
 35/200   risk = 0.029  time = 10211   
 40/200   risk = 0.027  time = 11726   
 45/200   risk = 0.026  time = 13241   
 50/200   risk = 0.025  time = 14807   
 55/200   risk = 0.024  time = 16394   
 60/200   risk = 0.023  time = 17917   
 65/200   risk = 0.023  time = 19438   
 70/200   risk = 0.023  time = 20958   
 75/200   risk = 0.023  time = 22510   
 80/200   risk = 0.022  time = 24103   
 85/200   risk = 0.022  time = 25725   
 90/200   risk = 0.022  time = 27301   
 95/200   risk = 0.022  time = 28875   
100/200   risk = 0.022  time = 30450   
105/200   risk = 0.022  time = 32043   
110/200   risk = 0.022  time = 33637   
115/200   risk = 0.022  time = 35160   
120/200   risk = 0.021  time = 36683   
125/200   risk = 0.021  time = 38217   
130/200   risk = 0.021  time = 39763   
135/200   risk = 0.021  time = 41437   
140/200   risk = 0.021  time = 43031   
145/200   risk = 0.021  time = 44602   
150/200   risk = 0.021  time = 46158   
155/200   risk = 0.021  time = 47707   
160/200   risk = 0.021  time = 49387   
165/200   risk = 0.021  time = 50977   
170/200   risk = 0.021  time = 52564   
175/200   risk = 0.021  time = 54112   
180/200   risk = 0.021  time = 55660   
185/200   risk = 0.021  time = 57226   
190/200   risk = 0.021  time = 58831   
195/200   risk = 0.021  time = 60454   
200/200   risk = 0.021  time = 62087   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=8617]
### [bt]: Calculation finished!
