### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8345]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8345 (seed = 39760) ...
  1/200   risk = 0.3  time = 0   
  5/200   risk = 0.21  time = 2839   
 10/200   risk = 0.14  time = 6249   
 15/200   risk = 0.095  time = 9745   
 20/200   risk = 0.068  time = 14130   
 25/200   risk = 0.052  time = 18145   
 30/200   risk = 0.041  time = 21687   
 35/200   risk = 0.035  time = 25172   
 40/200   risk = 0.03  time = 28571   
 45/200   risk = 0.028  time = 32152   
 50/200   risk = 0.026  time = 35674   
 55/200   risk = 0.025  time = 39630   
 60/200   risk = 0.024  time = 44106   
 65/200   risk = 0.023  time = 47582   
 70/200   risk = 0.023  time = 51132   
 75/200   risk = 0.022  time = 56625   
 80/200   risk = 0.022  time = 61167   
 85/200   risk = 0.022  time = 65316   
 90/200   risk = 0.022  time = 70368   
 95/200   risk = 0.022  time = 75518   
100/200   risk = 0.022  time = 79800   
105/200   risk = 0.022  time = 85069   
110/200   risk = 0.021  time = 89153   
115/200   risk = 0.021  time = 95237   
120/200   risk = 0.021  time = 103636   
125/200   risk = 0.021  time = 112748   
130/200   risk = 0.021  time = 120467   
135/200   risk = 0.021  time = 127325   
140/200   risk = 0.021  time = 135564   
145/200   risk = 0.021  time = 142734   
150/200   risk = 0.021  time = 148263   
155/200   risk = 0.021  time = 153427   
160/200   risk = 0.021  time = 159436   
165/200   risk = 0.021  time = 165054   
170/200   risk = 0.021  time = 169494   
175/200   risk = 0.021  time = 173002   
180/200   risk = 0.021  time = 176660   
185/200   risk = 0.021  time = 180808   
190/200   risk = 0.021  time = 184338   
195/200   risk = 0.021  time = 187421   
200/200   risk = 0.021  time = 191026   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=8345]
### [bt]: Calculation finished!
