### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8125]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8125 (seed = 39540) ...
  1/200   risk = 0.3  time = 0   
  5/200   risk = 0.21  time = 892   
 10/200   risk = 0.14  time = 1713   
 15/200   risk = 0.096  time = 2333   
 20/200   risk = 0.069  time = 3239   
 25/200   risk = 0.053  time = 3862   
 30/200   risk = 0.042  time = 4473   
 35/200   risk = 0.036  time = 5165   
 40/200   risk = 0.032  time = 5810   
 45/200   risk = 0.029  time = 6437   
 50/200   risk = 0.027  time = 7052   
 55/200   risk = 0.026  time = 7698   
 60/200   risk = 0.025  time = 8373   
 65/200   risk = 0.024  time = 9054   
 70/200   risk = 0.024  time = 9759   
 75/200   risk = 0.024  time = 10446   
 80/200   risk = 0.023  time = 11150   
 85/200   risk = 0.023  time = 11858   
 90/200   risk = 0.023  time = 12548   
 95/200   risk = 0.023  time = 13219   
100/200   risk = 0.023  time = 13899   
105/200   risk = 0.023  time = 14580   
110/200   risk = 0.022  time = 15285   
115/200   risk = 0.022  time = 15967   
120/200   risk = 0.022  time = 16640   
125/200   risk = 0.022  time = 17307   
130/200   risk = 0.022  time = 18001   
135/200   risk = 0.022  time = 18679   
140/200   risk = 0.022  time = 19383   
145/200   risk = 0.022  time = 20088   
150/200   risk = 0.022  time = 20750   
155/200   risk = 0.022  time = 21441   
160/200   risk = 0.022  time = 22121   
165/200   risk = 0.022  time = 22793   
170/200   risk = 0.022  time = 23474   
175/200   risk = 0.022  time = 24171   
180/200   risk = 0.022  time = 24835   
185/200   risk = 0.022  time = 25513   
190/200   risk = 0.022  time = 26287   
195/200   risk = 0.022  time = 26979   
200/200   risk = 0.021  time = 27707   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=8125]
### [bt]: Calculation finished!
