### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9036]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9036 (seed = 40451) ...
  1/200   risk = 0.1  time = 0   
  5/200   risk = 0.077  time = 2372   
 10/200   risk = 0.058  time = 5299   
 15/200   risk = 0.045  time = 8311   
 20/200   risk = 0.037  time = 11185   
 25/200   risk = 0.032  time = 14102   
 30/200   risk = 0.029  time = 16951   
 35/200   risk = 0.027  time = 19795   
 40/200   risk = 0.026  time = 22507   
 45/200   risk = 0.025  time = 24181   
 50/200   risk = 0.024  time = 25859   
 55/200   risk = 0.023  time = 27505   
 60/200   risk = 0.023  time = 29110   
 65/200   risk = 0.023  time = 30721   
 70/200   risk = 0.023  time = 32325   
 75/200   risk = 0.022  time = 33932   
 80/200   risk = 0.022  time = 35529   
 85/200   risk = 0.022  time = 37078   
 90/200   risk = 0.022  time = 38626   
 95/200   risk = 0.022  time = 40233   
100/200   risk = 0.022  time = 41836   
105/200   risk = 0.022  time = 43466   
110/200   risk = 0.022  time = 45015   
115/200   risk = 0.022  time = 46566   
120/200   risk = 0.022  time = 48131   
125/200   risk = 0.022  time = 49632   
130/200   risk = 0.022  time = 51196   
135/200   risk = 0.022  time = 52757   
140/200   risk = 0.022  time = 54312   
145/200   risk = 0.021  time = 55872   
150/200   risk = 0.021  time = 57446   
155/200   risk = 0.021  time = 59056   
160/200   risk = 0.021  time = 60619   
165/200   risk = 0.021  time = 62178   
170/200   risk = 0.021  time = 63743   
175/200   risk = 0.021  time = 65305   
180/200   risk = 0.021  time = 66871   
185/200   risk = 0.021  time = 68438   
190/200   risk = 0.021  time = 70012   
195/200   risk = 0.021  time = 71576   
200/200   risk = 0.021  time = 73143   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9036]
### [bt]: Calculation finished!
