### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7960]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7960 (seed = 39375) ...
  1/200   risk = 0.17  time = 0   
  5/200   risk = 0.12  time = 5276   
 10/200   risk = 0.087  time = 10700   
 15/200   risk = 0.064  time = 15044   
 20/200   risk = 0.049  time = 19954   
 25/200   risk = 0.04  time = 29366   
 30/200   risk = 0.034  time = 33482   
 35/200   risk = 0.03  time = 37374   
 40/200   risk = 0.027  time = 40909   
 45/200   risk = 0.025  time = 45153   
 50/200   risk = 0.024  time = 48607   
 55/200   risk = 0.023  time = 52060   
 60/200   risk = 0.022  time = 58031   
 65/200   risk = 0.022  time = 61651   
 70/200   risk = 0.022  time = 65202   
 75/200   risk = 0.022  time = 103193   
 80/200   risk = 0.021  time = 114847   
 85/200   risk = 0.021  time = 119109   
 90/200   risk = 0.021  time = 123270   
 95/200   risk = 0.021  time = 128918   
100/200   risk = 0.021  time = 133620   
105/200   risk = 0.021  time = 143333   
110/200   risk = 0.021  time = 147458   
115/200   risk = 0.021  time = 151301   
120/200   risk = 0.021  time = 154896   
125/200   risk = 0.021  time = 158474   
130/200   risk = 0.021  time = 164669   
135/200   risk = 0.021  time = 168680   
140/200   risk = 0.021  time = 172431   
145/200   risk = 0.021  time = 176293   
150/200   risk = 0.021  time = 179932   
155/200   risk = 0.021  time = 183645   
160/200   risk = 0.021  time = 187360   
165/200   risk = 0.021  time = 191104   
170/200   risk = 0.021  time = 194850   
175/200   risk = 0.021  time = 198700   
180/200   risk = 0.021  time = 202360   
185/200   risk = 0.021  time = 206017   
190/200   risk = 0.021  time = 209649   
195/200   risk = 0.021  time = 221206   
200/200   risk = 0.021  time = 222430   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=7960]
### [bt]: Calculation finished!
