### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6143]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6143 (seed = 37558) ...
  1/200   risk = 0.25  time = 0   
  5/200   risk = 0.18  time = 674   
 10/200   risk = 0.12  time = 1422   
 15/200   risk = 0.088  time = 2108   
 20/200   risk = 0.066  time = 2795   
 25/200   risk = 0.052  time = 3485   
 30/200   risk = 0.043  time = 4185   
 35/200   risk = 0.037  time = 4921   
 40/200   risk = 0.033  time = 5699   
 45/200   risk = 0.031  time = 6418   
 50/200   risk = 0.029  time = 7140   
 55/200   risk = 0.028  time = 7877   
 60/200   risk = 0.027  time = 8581   
 65/200   risk = 0.027  time = 9288   
 70/200   risk = 0.026  time = 10050   
 75/200   risk = 0.026  time = 10741   
 80/200   risk = 0.026  time = 11451   
 85/200   risk = 0.025  time = 12121   
 90/200   risk = 0.025  time = 12813   
 95/200   risk = 0.025  time = 13507   
100/200   risk = 0.025  time = 14042   
105/200   risk = 0.025  time = 14507   
110/200   risk = 0.025  time = 14939   
115/200   risk = 0.024  time = 15356   
120/200   risk = 0.024  time = 15772   
125/200   risk = 0.024  time = 16191   
130/200   risk = 0.024  time = 16629   
135/200   risk = 0.024  time = 17052   
140/200   risk = 0.024  time = 17477   
145/200   risk = 0.024  time = 17916   
150/200   risk = 0.024  time = 18343   
155/200   risk = 0.023  time = 18767   
160/200   risk = 0.023  time = 19377   
165/200   risk = 0.023  time = 20102   
170/200   risk = 0.023  time = 20776   
175/200   risk = 0.023  time = 21268   
180/200   risk = 0.023  time = 21912   
185/200   risk = 0.023  time = 22386   
190/200   risk = 0.023  time = 22822   
195/200   risk = 0.023  time = 23381   
200/200   risk = 0.023  time = 23869   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.023


### [bt]: Job terminated successfully [batchtools job.id=6143]
### [bt]: Calculation finished!
