### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12278]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12278 (seed = 43693) ...
  1/200   risk = 0.22  time = 0   
  5/200   risk = 0.16  time = 344   
 10/200   risk = 0.1  time = 671   
 15/200   risk = 0.072  time = 970   
 20/200   risk = 0.052  time = 1295   
 25/200   risk = 0.04  time = 1651   
 30/200   risk = 0.033  time = 1951   
 35/200   risk = 0.028  time = 2246   
 40/200   risk = 0.025  time = 2533   
 45/200   risk = 0.024  time = 6335   
 50/200   risk = 0.022  time = 6755   
 55/200   risk = 0.022  time = 7160   
 60/200   risk = 0.021  time = 7581   
 65/200   risk = 0.021  time = 7994   
 70/200   risk = 0.021  time = 8435   
 75/200   risk = 0.021  time = 8870   
 80/200   risk = 0.021  time = 9304   
 85/200   risk = 0.02  time = 9736   
 90/200   risk = 0.02  time = 10160   
 95/200   risk = 0.02  time = 10576   
100/200   risk = 0.02  time = 11002   
105/200   risk = 0.02  time = 11436   
110/200   risk = 0.02  time = 11853   
115/200   risk = 0.02  time = 12293   
120/200   risk = 0.02  time = 12744   
125/200   risk = 0.02  time = 13182   
130/200   risk = 0.02  time = 13623   
135/200   risk = 0.02  time = 14052   
140/200   risk = 0.02  time = 14479   
145/200   risk = 0.02  time = 14902   
150/200   risk = 0.02  time = 15330   
155/200   risk = 0.02  time = 15778   
160/200   risk = 0.02  time = 16222   
165/200   risk = 0.02  time = 16644   
170/200   risk = 0.02  time = 17076   
175/200   risk = 0.02  time = 17505   
180/200   risk = 0.02  time = 17924   
185/200   risk = 0.02  time = 18361   
190/200   risk = 0.02  time = 18795   
195/200   risk = 0.02  time = 19220   
200/200   risk = 0.02  time = 19646   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=12278]
### [bt]: Calculation finished!
