### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=13325]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 13325 (seed = 44740) ...
  1/200   risk = 0.098  time = 0   
  5/200   risk = 0.074  time = 291   
 10/200   risk = 0.054  time = 614   
 15/200   risk = 0.042  time = 884   
 20/200   risk = 0.035  time = 1149   
 25/200   risk = 0.03  time = 1410   
 30/200   risk = 0.027  time = 1672   
 35/200   risk = 0.025  time = 1936   
 40/200   risk = 0.024  time = 2212   
 45/200   risk = 0.023  time = 2484   
 50/200   risk = 0.023  time = 2753   
 55/200   risk = 0.022  time = 3034   
 60/200   risk = 0.022  time = 3332   
 65/200   risk = 0.022  time = 3620   
 70/200   risk = 0.022  time = 3880   
 75/200   risk = 0.022  time = 4144   
 80/200   risk = 0.022  time = 4409   
 85/200   risk = 0.022  time = 4671   
 90/200   risk = 0.021  time = 4966   
 95/200   risk = 0.021  time = 5233   
100/200   risk = 0.021  time = 5501   
105/200   risk = 0.021  time = 5767   
110/200   risk = 0.021  time = 6050   
115/200   risk = 0.021  time = 6396   
120/200   risk = 0.021  time = 6681   
125/200   risk = 0.021  time = 6964   
130/200   risk = 0.021  time = 7283   
135/200   risk = 0.021  time = 7586   
140/200   risk = 0.021  time = 7888   
145/200   risk = 0.021  time = 8211   
150/200   risk = 0.021  time = 8563   
155/200   risk = 0.021  time = 8887   
160/200   risk = 0.021  time = 9208   
165/200   risk = 0.021  time = 9522   
170/200   risk = 0.021  time = 9830   
175/200   risk = 0.021  time = 10160   
180/200   risk = 0.021  time = 10478   
185/200   risk = 0.021  time = 10799   
190/200   risk = 0.021  time = 11123   
195/200   risk = 0.021  time = 11445   
200/200   risk = 0.021  time = 11767   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=13325]
### [bt]: Calculation finished!
