### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=11805]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 11805 (seed = 43220) ...
  1/200   risk = 0.077  time = 0   
  5/200   risk = 0.06  time = 1247   
 10/200   risk = 0.046  time = 2816   
 15/200   risk = 0.037  time = 4305   
 20/200   risk = 0.031  time = 5815   
 25/200   risk = 0.027  time = 7282   
 30/200   risk = 0.025  time = 8782   
 35/200   risk = 0.023  time = 10211   
 40/200   risk = 0.022  time = 11647   
 45/200   risk = 0.021  time = 13095   
 50/200   risk = 0.021  time = 14530   
 55/200   risk = 0.021  time = 15967   
 60/200   risk = 0.02  time = 17472   
 65/200   risk = 0.02  time = 18987   
 70/200   risk = 0.02  time = 20480   
 75/200   risk = 0.02  time = 21929   
 80/200   risk = 0.02  time = 23367   
 85/200   risk = 0.02  time = 24806   
 90/200   risk = 0.02  time = 26286   
 95/200   risk = 0.02  time = 27743   
100/200   risk = 0.02  time = 29164   
105/200   risk = 0.02  time = 30607   
110/200   risk = 0.02  time = 32062   
115/200   risk = 0.02  time = 33514   
120/200   risk = 0.02  time = 34966   
125/200   risk = 0.02  time = 36438   
130/200   risk = 0.02  time = 37924   
135/200   risk = 0.02  time = 39348   
140/200   risk = 0.02  time = 40767   
145/200   risk = 0.02  time = 42265   
150/200   risk = 0.02  time = 43733   
155/200   risk = 0.02  time = 45176   
160/200   risk = 0.02  time = 46588   
165/200   risk = 0.02  time = 48058   
170/200   risk = 0.02  time = 49547   
175/200   risk = 0.02  time = 51028   
180/200   risk = 0.02  time = 52444   
185/200   risk = 0.02  time = 53860   
190/200   risk = 0.02  time = 55315   
195/200   risk = 0.02  time = 56794   
200/200   risk = 0.02  time = 58301   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=11805]
### [bt]: Calculation finished!
