### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5020]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5020 (seed = 36435) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.089  time = 2461   
 10/200   risk = 0.065  time = 5489   
 15/200   risk = 0.051  time = 8647   
 20/200   risk = 0.041  time = 11792   
 25/200   risk = 0.035  time = 14888   
 30/200   risk = 0.031  time = 17838   
 35/200   risk = 0.028  time = 20871   
 40/200   risk = 0.026  time = 23925   
 45/200   risk = 0.025  time = 26930   
 50/200   risk = 0.024  time = 30025   
 55/200   risk = 0.023  time = 33048   
 60/200   risk = 0.023  time = 36048   
 65/200   risk = 0.023  time = 39191   
 70/200   risk = 0.022  time = 42169   
 75/200   risk = 0.022  time = 45282   
 80/200   risk = 0.022  time = 48322   
 85/200   risk = 0.022  time = 51364   
 90/200   risk = 0.022  time = 54252   
 95/200   risk = 0.021  time = 57196   
100/200   risk = 0.021  time = 60229   
105/200   risk = 0.021  time = 63278   
110/200   risk = 0.021  time = 66157   
115/200   risk = 0.021  time = 69100   
120/200   risk = 0.021  time = 72057   
125/200   risk = 0.021  time = 75030   
130/200   risk = 0.021  time = 77995   
135/200   risk = 0.021  time = 80950   
140/200   risk = 0.021  time = 83892   
145/200   risk = 0.021  time = 86841   
150/200   risk = 0.021  time = 89781   
155/200   risk = 0.021  time = 92729   
160/200   risk = 0.021  time = 95677   
165/200   risk = 0.021  time = 98640   
170/200   risk = 0.021  time = 101578   
175/200   risk = 0.021  time = 104530   
180/200   risk = 0.021  time = 107484   
185/200   risk = 0.021  time = 110452   
190/200   risk = 0.021  time = 113427   
195/200   risk = 0.02  time = 116337   
200/200   risk = 0.02  time = 119290   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5020]
### [bt]: Calculation finished!
