### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9491]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9491 (seed = 40906) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.088  time = 510   
 10/200   risk = 0.064  time = 938   
 15/200   risk = 0.049  time = 1389   
 20/200   risk = 0.04  time = 1808   
 25/200   risk = 0.034  time = 2197   
 30/200   risk = 0.03  time = 2577   
 35/200   risk = 0.028  time = 2960   
 40/200   risk = 0.026  time = 3359   
 45/200   risk = 0.025  time = 6714   
 50/200   risk = 0.025  time = 7150   
 55/200   risk = 0.024  time = 7538   
 60/200   risk = 0.024  time = 7915   
 65/200   risk = 0.023  time = 8328   
 70/200   risk = 0.023  time = 8750   
 75/200   risk = 0.023  time = 9191   
 80/200   risk = 0.023  time = 9645   
 85/200   risk = 0.023  time = 10099   
 90/200   risk = 0.023  time = 11026   
 95/200   risk = 0.022  time = 11504   
100/200   risk = 0.022  time = 11979   
105/200   risk = 0.022  time = 12442   
110/200   risk = 0.022  time = 12911   
115/200   risk = 0.022  time = 13562   
120/200   risk = 0.022  time = 14044   
125/200   risk = 0.022  time = 14516   
130/200   risk = 0.022  time = 14987   
135/200   risk = 0.022  time = 15468   
140/200   risk = 0.022  time = 15922   
145/200   risk = 0.022  time = 16374   
150/200   risk = 0.022  time = 16837   
155/200   risk = 0.022  time = 17772   
160/200   risk = 0.022  time = 18236   
165/200   risk = 0.021  time = 18699   
170/200   risk = 0.021  time = 19179   
175/200   risk = 0.021  time = 19625   
180/200   risk = 0.021  time = 20092   
185/200   risk = 0.021  time = 20755   
190/200   risk = 0.021  time = 21237   
195/200   risk = 0.021  time = 21685   
200/200   risk = 0.021  time = 22147   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9491]
### [bt]: Calculation finished!
