### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=11169]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 11169 (seed = 42584) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.089  time = 8568   
 10/200   risk = 0.064  time = 15927   
 15/200   risk = 0.049  time = 19108   
 20/200   risk = 0.039  time = 22171   
 25/200   risk = 0.033  time = 25457   
 30/200   risk = 0.029  time = 28713   
 35/200   risk = 0.027  time = 31837   
 40/200   risk = 0.025  time = 41320   
 45/200   risk = 0.024  time = 44683   
 50/200   risk = 0.024  time = 47900   
 55/200   risk = 0.023  time = 51192   
 60/200   risk = 0.023  time = 54275   
 65/200   risk = 0.022  time = 57422   
 70/200   risk = 0.022  time = 66757   
 75/200   risk = 0.022  time = 70232   
 80/200   risk = 0.022  time = 74127   
 85/200   risk = 0.022  time = 77979   
 90/200   risk = 0.022  time = 81726   
 95/200   risk = 0.022  time = 85431   
100/200   risk = 0.021  time = 92029   
105/200   risk = 0.021  time = 95924   
110/200   risk = 0.021  time = 99962   
115/200   risk = 0.021  time = 103653   
120/200   risk = 0.021  time = 107371   
125/200   risk = 0.021  time = 111064   
130/200   risk = 0.021  time = 114723   
135/200   risk = 0.021  time = 118381   
140/200   risk = 0.021  time = 122255   
145/200   risk = 0.021  time = 126242   
150/200   risk = 0.021  time = 130088   
155/200   risk = 0.021  time = 133798   
160/200   risk = 0.021  time = 137490   
165/200   risk = 0.021  time = 141263   
170/200   risk = 0.021  time = 145087   
175/200   risk = 0.021  time = 148869   
180/200   risk = 0.021  time = 152818   
185/200   risk = 0.021  time = 156664   
190/200   risk = 0.021  time = 160561   
195/200   risk = 0.021  time = 164600   
200/200   risk = 0.021  time = 168512   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=11169]
### [bt]: Calculation finished!
