### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=2822]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 2822 (seed = 34237) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.24  time = 215   
 10/200   risk = 0.2  time = 424   
 15/200   risk = 0.17  time = 635   
 20/200   risk = 0.15  time = 864   
 25/200   risk = 0.13  time = 1116   
 30/200   risk = 0.12  time = 1336   
 35/200   risk = 0.11  time = 1730   
 40/200   risk = 0.1  time = 2088   
 45/200   risk = 0.099  time = 2428   
 50/200   risk = 0.094  time = 2774   
 55/200   risk = 0.091  time = 3113   
 60/200   risk = 0.088  time = 3455   
 65/200   risk = 0.085  time = 3803   
 70/200   risk = 0.083  time = 4148   
 75/200   risk = 0.081  time = 4489   
 80/200   risk = 0.08  time = 4837   
 85/200   risk = 0.078  time = 5178   
 90/200   risk = 0.077  time = 5527   
 95/200   risk = 0.076  time = 5868   
100/200   risk = 0.075  time = 6212   
105/200   risk = 0.075  time = 6594   
110/200   risk = 0.074  time = 6954   
115/200   risk = 0.073  time = 7304   
120/200   risk = 0.073  time = 7655   
125/200   risk = 0.072  time = 8006   
130/200   risk = 0.072  time = 8367   
135/200   risk = 0.071  time = 8765   
140/200   risk = 0.071  time = 9152   
145/200   risk = 0.071  time = 9545   
150/200   risk = 0.07  time = 9964   
155/200   risk = 0.07  time = 10349   
160/200   risk = 0.07  time = 10736   
165/200   risk = 0.069  time = 11128   
170/200   risk = 0.069  time = 11528   
175/200   risk = 0.069  time = 11920   
180/200   risk = 0.069  time = 12305   
185/200   risk = 0.068  time = 12707   
190/200   risk = 0.068  time = 13109   
195/200   risk = 0.068  time = 13529   
200/200   risk = 0.068  time = 13947   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.068


### [bt]: Job terminated successfully [batchtools job.id=2822]
### [bt]: Calculation finished!
