### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5826]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5826 (seed = 37241) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.2  time = 2300   
 10/200   risk = 0.14  time = 5118   
 15/200   risk = 0.1  time = 7865   
 20/200   risk = 0.074  time = 10729   
 25/200   risk = 0.057  time = 13335   
 30/200   risk = 0.046  time = 14974   
 35/200   risk = 0.039  time = 16493   
 40/200   risk = 0.034  time = 18008   
 45/200   risk = 0.031  time = 19520   
 50/200   risk = 0.029  time = 21048   
 55/200   risk = 0.027  time = 22608   
 60/200   risk = 0.026  time = 24178   
 65/200   risk = 0.025  time = 25671   
 70/200   risk = 0.024  time = 27209   
 75/200   risk = 0.024  time = 28690   
 80/200   risk = 0.024  time = 30163   
 85/200   risk = 0.023  time = 31637   
 90/200   risk = 0.023  time = 33137   
 95/200   risk = 0.023  time = 34617   
100/200   risk = 0.023  time = 36090   
105/200   risk = 0.023  time = 37566   
110/200   risk = 0.023  time = 39038   
115/200   risk = 0.023  time = 40569   
120/200   risk = 0.022  time = 42050   
125/200   risk = 0.022  time = 43540   
130/200   risk = 0.022  time = 45059   
135/200   risk = 0.022  time = 46551   
140/200   risk = 0.022  time = 48082   
145/200   risk = 0.022  time = 49582   
150/200   risk = 0.022  time = 51067   
155/200   risk = 0.022  time = 52531   
160/200   risk = 0.022  time = 54059   
165/200   risk = 0.022  time = 55553   
170/200   risk = 0.022  time = 57061   
175/200   risk = 0.022  time = 58777   
180/200   risk = 0.022  time = 60490   
185/200   risk = 0.022  time = 62032   
190/200   risk = 0.022  time = 63535   
195/200   risk = 0.022  time = 65025   
200/200   risk = 0.022  time = 66515   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=5826]
### [bt]: Calculation finished!
