### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=11534]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 11534 (seed = 42949) ...
  1/200   risk = 0.075  time = 0   
  5/200   risk = 0.059  time = 3256   
 10/200   risk = 0.046  time = 7308   
 15/200   risk = 0.038  time = 15652   
 20/200   risk = 0.032  time = 19813   
 25/200   risk = 0.029  time = 23846   
 30/200   risk = 0.027  time = 31886   
 35/200   risk = 0.025  time = 35893   
 40/200   risk = 0.024  time = 39750   
 45/200   risk = 0.023  time = 46622   
 50/200   risk = 0.023  time = 51638   
 55/200   risk = 0.022  time = 55359   
 60/200   risk = 0.022  time = 60869   
 65/200   risk = 0.022  time = 67552   
 70/200   risk = 0.022  time = 71491   
 75/200   risk = 0.022  time = 76401   
 80/200   risk = 0.022  time = 83506   
 85/200   risk = 0.021  time = 87341   
 90/200   risk = 0.021  time = 91686   
 95/200   risk = 0.021  time = 98929   
100/200   risk = 0.021  time = 102527   
105/200   risk = 0.021  time = 106320   
110/200   risk = 0.021  time = 113024   
115/200   risk = 0.021  time = 118040   
120/200   risk = 0.021  time = 121867   
125/200   risk = 0.021  time = 126822   
130/200   risk = 0.021  time = 133112   
135/200   risk = 0.021  time = 136732   
140/200   risk = 0.021  time = 140556   
145/200   risk = 0.021  time = 147346   
150/200   risk = 0.021  time = 151352   
155/200   risk = 0.021  time = 155443   
160/200   risk = 0.021  time = 159920   
165/200   risk = 0.021  time = 166211   
170/200   risk = 0.021  time = 169815   
175/200   risk = 0.021  time = 173740   
180/200   risk = 0.021  time = 180733   
185/200   risk = 0.021  time = 184969   
190/200   risk = 0.021  time = 188807   
195/200   risk = 0.021  time = 193042   
200/200   risk = 0.021  time = 198327   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=11534]
### [bt]: Calculation finished!
