### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6645]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6645 (seed = 38060) ...
  1/200   risk = 0.17  time = 0   
  5/200   risk = 0.12  time = 1341   
 10/200   risk = 0.089  time = 2960   
 15/200   risk = 0.067  time = 5034   
 20/200   risk = 0.053  time = 6827   
 25/200   risk = 0.044  time = 8466   
 30/200   risk = 0.039  time = 10148   
 35/200   risk = 0.035  time = 12368   
 40/200   risk = 0.032  time = 14169   
 45/200   risk = 0.031  time = 15821   
 50/200   risk = 0.03  time = 17654   
 55/200   risk = 0.029  time = 19364   
 60/200   risk = 0.028  time = 21132   
 65/200   risk = 0.028  time = 22855   
 70/200   risk = 0.027  time = 24721   
 75/200   risk = 0.027  time = 26418   
 80/200   risk = 0.026  time = 28178   
 85/200   risk = 0.026  time = 29884   
 90/200   risk = 0.026  time = 31719   
 95/200   risk = 0.026  time = 33440   
100/200   risk = 0.025  time = 35114   
105/200   risk = 0.025  time = 36740   
110/200   risk = 0.025  time = 38535   
115/200   risk = 0.025  time = 40165   
120/200   risk = 0.025  time = 41858   
125/200   risk = 0.024  time = 43496   
130/200   risk = 0.024  time = 45287   
135/200   risk = 0.024  time = 46927   
140/200   risk = 0.024  time = 48640   
145/200   risk = 0.024  time = 50279   
150/200   risk = 0.024  time = 52076   
155/200   risk = 0.024  time = 53728   
160/200   risk = 0.024  time = 55410   
165/200   risk = 0.023  time = 57042   
170/200   risk = 0.023  time = 58845   
175/200   risk = 0.023  time = 60499   
180/200   risk = 0.023  time = 62215   
185/200   risk = 0.023  time = 63816   
190/200   risk = 0.023  time = 65631   
195/200   risk = 0.023  time = 67282   
200/200   risk = 0.023  time = 68991   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.023


### [bt]: Job terminated successfully [batchtools job.id=6645]
### [bt]: Calculation finished!
