### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=4169]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 4169 (seed = 35584) ...
  1/200   risk = 0.2  time = 0   
  5/200   risk = 0.15  time = 179   
 10/200   risk = 0.11  time = 278   
 15/200   risk = 0.084  time = 373   
 20/200   risk = 0.066  time = 468   
 25/200   risk = 0.054  time = 596   
 30/200   risk = 0.047  time = 697   
 35/200   risk = 0.041  time = 797   
 40/200   risk = 0.038  time = 898   
 45/200   risk = 0.035  time = 1001   
 50/200   risk = 0.033  time = 1104   
 55/200   risk = 0.032  time = 1213   
 60/200   risk = 0.03  time = 1317   
 65/200   risk = 0.03  time = 1422   
 70/200   risk = 0.029  time = 1567   
 75/200   risk = 0.028  time = 1684   
 80/200   risk = 0.028  time = 1789   
 85/200   risk = 0.027  time = 1899   
 90/200   risk = 0.027  time = 2019   
 95/200   risk = 0.027  time = 2119   
100/200   risk = 0.026  time = 2219   
105/200   risk = 0.026  time = 2321   
110/200   risk = 0.026  time = 2422   
115/200   risk = 0.026  time = 2525   
120/200   risk = 0.026  time = 2629   
125/200   risk = 0.025  time = 2733   
130/200   risk = 0.025  time = 2844   
135/200   risk = 0.025  time = 2967   
140/200   risk = 0.025  time = 3077   
145/200   risk = 0.025  time = 3189   
150/200   risk = 0.025  time = 3302   
155/200   risk = 0.025  time = 3415   
160/200   risk = 0.025  time = 3545   
165/200   risk = 0.024  time = 3661   
170/200   risk = 0.024  time = 3776   
175/200   risk = 0.024  time = 3896   
180/200   risk = 0.024  time = 4014   
185/200   risk = 0.024  time = 4131   
190/200   risk = 0.024  time = 4259   
195/200   risk = 0.024  time = 4381   
200/200   risk = 0.024  time = 4501   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.024


### [bt]: Job terminated successfully [batchtools job.id=4169]
### [bt]: Calculation finished!
