### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8372]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8372 (seed = 39787) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.2  time = 3720   
 10/200   risk = 0.13  time = 8134   
 15/200   risk = 0.092  time = 11643   
 20/200   risk = 0.066  time = 15028   
 25/200   risk = 0.05  time = 18313   
 30/200   risk = 0.04  time = 22005   
 35/200   risk = 0.034  time = 25547   
 40/200   risk = 0.03  time = 38363   
 45/200   risk = 0.027  time = 42334   
 50/200   risk = 0.026  time = 46250   
 55/200   risk = 0.025  time = 50058   
 60/200   risk = 0.024  time = 54845   
 65/200   risk = 0.023  time = 58497   
 70/200   risk = 0.023  time = 61790   
 75/200   risk = 0.023  time = 70304   
 80/200   risk = 0.022  time = 74125   
 85/200   risk = 0.022  time = 78058   
 90/200   risk = 0.022  time = 81802   
 95/200   risk = 0.022  time = 85379   
100/200   risk = 0.022  time = 89152   
105/200   risk = 0.022  time = 92882   
110/200   risk = 0.022  time = 96733   
115/200   risk = 0.022  time = 100971   
120/200   risk = 0.022  time = 105109   
125/200   risk = 0.021  time = 109413   
130/200   risk = 0.021  time = 113984   
135/200   risk = 0.021  time = 117743   
140/200   risk = 0.021  time = 121797   
145/200   risk = 0.021  time = 125363   
150/200   risk = 0.021  time = 129502   
155/200   risk = 0.021  time = 133274   
160/200   risk = 0.021  time = 137370   
165/200   risk = 0.021  time = 141209   
170/200   risk = 0.021  time = 145376   
175/200   risk = 0.021  time = 149219   
180/200   risk = 0.021  time = 153471   
185/200   risk = 0.021  time = 157679   
190/200   risk = 0.021  time = 161774   
195/200   risk = 0.021  time = 169087   
200/200   risk = 0.021  time = 172981   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=8372]
### [bt]: Calculation finished!
