### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12153]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12153 (seed = 43568) ...
  1/200   risk = 0.21  time = 0   
  5/200   risk = 0.15  time = 145   
 10/200   risk = 0.1  time = 239   
 15/200   risk = 0.071  time = 318   
 20/200   risk = 0.053  time = 394   
 25/200   risk = 0.041  time = 475   
 30/200   risk = 0.034  time = 554   
 35/200   risk = 0.03  time = 633   
 40/200   risk = 0.027  time = 714   
 45/200   risk = 0.025  time = 800   
 50/200   risk = 0.024  time = 885   
 55/200   risk = 0.023  time = 965   
 60/200   risk = 0.023  time = 1046   
 65/200   risk = 0.022  time = 1129   
 70/200   risk = 0.022  time = 1212   
 75/200   risk = 0.022  time = 1293   
 80/200   risk = 0.022  time = 1376   
 85/200   risk = 0.022  time = 1468   
 90/200   risk = 0.022  time = 1559   
 95/200   risk = 0.022  time = 1653   
100/200   risk = 0.022  time = 1739   
105/200   risk = 0.021  time = 1826   
110/200   risk = 0.021  time = 1913   
115/200   risk = 0.021  time = 2017   
120/200   risk = 0.021  time = 2108   
125/200   risk = 0.021  time = 2203   
130/200   risk = 0.021  time = 2295   
135/200   risk = 0.021  time = 2389   
140/200   risk = 0.021  time = 2480   
145/200   risk = 0.021  time = 2574   
150/200   risk = 0.021  time = 2665   
155/200   risk = 0.021  time = 2762   
160/200   risk = 0.021  time = 2856   
165/200   risk = 0.021  time = 2950   
170/200   risk = 0.021  time = 3044   
175/200   risk = 0.021  time = 3139   
180/200   risk = 0.021  time = 3239   
185/200   risk = 0.021  time = 3335   
190/200   risk = 0.021  time = 3433   
195/200   risk = 0.021  time = 3530   
200/200   risk = 0.021  time = 3632   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=12153]
### [bt]: Calculation finished!
