### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12930]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12930 (seed = 44345) ...
  1/200   risk = 0.17  time = 0   
  5/200   risk = 0.12  time = 349   
 10/200   risk = 0.081  time = 692   
 15/200   risk = 0.058  time = 1073   
 20/200   risk = 0.044  time = 1491   
 25/200   risk = 0.036  time = 1813   
 30/200   risk = 0.03  time = 2130   
 35/200   risk = 0.027  time = 2448   
 40/200   risk = 0.025  time = 2772   
 45/200   risk = 0.024  time = 3088   
 50/200   risk = 0.023  time = 3410   
 55/200   risk = 0.023  time = 3731   
 60/200   risk = 0.022  time = 4069   
 65/200   risk = 0.022  time = 4395   
 70/200   risk = 0.022  time = 4735   
 75/200   risk = 0.022  time = 5057   
 80/200   risk = 0.022  time = 5379   
 85/200   risk = 0.022  time = 5705   
 90/200   risk = 0.022  time = 6033   
 95/200   risk = 0.022  time = 6419   
100/200   risk = 0.021  time = 6787   
105/200   risk = 0.021  time = 7130   
110/200   risk = 0.021  time = 7463   
115/200   risk = 0.021  time = 7791   
120/200   risk = 0.021  time = 8135   
125/200   risk = 0.021  time = 8466   
130/200   risk = 0.021  time = 8799   
135/200   risk = 0.021  time = 9148   
140/200   risk = 0.021  time = 9480   
145/200   risk = 0.021  time = 9813   
150/200   risk = 0.021  time = 10166   
155/200   risk = 0.021  time = 10512   
160/200   risk = 0.021  time = 10927   
165/200   risk = 0.021  time = 11312   
170/200   risk = 0.021  time = 11714   
175/200   risk = 0.021  time = 12078   
180/200   risk = 0.021  time = 12431   
185/200   risk = 0.021  time = 12784   
190/200   risk = 0.021  time = 13138   
195/200   risk = 0.021  time = 13493   
200/200   risk = 0.021  time = 13866   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=12930]
### [bt]: Calculation finished!
