### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5305]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5305 (seed = 36720) ...
  1/200   risk = 0.067  time = 0   
  5/200   risk = 0.053  time = 392   
 10/200   risk = 0.041  time = 770   
 15/200   risk = 0.034  time = 1145   
 20/200   risk = 0.029  time = 1515   
 25/200   risk = 0.026  time = 2086   
 30/200   risk = 0.024  time = 2544   
 35/200   risk = 0.023  time = 2927   
 40/200   risk = 0.022  time = 3308   
 45/200   risk = 0.021  time = 3692   
 50/200   risk = 0.02  time = 4081   
 55/200   risk = 0.02  time = 4465   
 60/200   risk = 0.02  time = 4844   
 65/200   risk = 0.02  time = 5248   
 70/200   risk = 0.019  time = 5650   
 75/200   risk = 0.019  time = 6172   
 80/200   risk = 0.019  time = 7012   
 85/200   risk = 0.019  time = 7663   
 90/200   risk = 0.019  time = 8338   
 95/200   risk = 0.019  time = 9001   
100/200   risk = 0.019  time = 9679   
105/200   risk = 0.019  time = 10494   
110/200   risk = 0.019  time = 11174   
115/200   risk = 0.019  time = 11880   
120/200   risk = 0.019  time = 12570   
125/200   risk = 0.019  time = 13340   
130/200   risk = 0.019  time = 14157   
135/200   risk = 0.019  time = 14845   
140/200   risk = 0.019  time = 15537   
145/200   risk = 0.019  time = 16234   
150/200   risk = 0.019  time = 16913   
155/200   risk = 0.019  time = 17584   
160/200   risk = 0.019  time = 18252   
165/200   risk = 0.019  time = 18975   
170/200   risk = 0.019  time = 19647   
175/200   risk = 0.019  time = 20524   
180/200   risk = 0.019  time = 21212   
185/200   risk = 0.019  time = 21944   
190/200   risk = 0.019  time = 22652   
195/200   risk = 0.019  time = 23327   
200/200   risk = 0.019  time = 24017   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.019


### [bt]: Job terminated successfully [batchtools job.id=5305]
### [bt]: Calculation finished!
