### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9060]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9060 (seed = 40475) ...
  1/200   risk = 0.1  time = 0   
  5/200   risk = 0.077  time = 473   
 10/200   risk = 0.058  time = 967   
 15/200   risk = 0.045  time = 1420   
 20/200   risk = 0.037  time = 1871   
 25/200   risk = 0.032  time = 2335   
 30/200   risk = 0.029  time = 2811   
 35/200   risk = 0.027  time = 3291   
 40/200   risk = 0.025  time = 3765   
 45/200   risk = 0.024  time = 4234   
 50/200   risk = 0.024  time = 4690   
 55/200   risk = 0.023  time = 5164   
 60/200   risk = 0.023  time = 5636   
 65/200   risk = 0.023  time = 6098   
 70/200   risk = 0.023  time = 6551   
 75/200   risk = 0.022  time = 6990   
 80/200   risk = 0.022  time = 7430   
 85/200   risk = 0.022  time = 7882   
 90/200   risk = 0.022  time = 8333   
 95/200   risk = 0.022  time = 8799   
100/200   risk = 0.022  time = 9224   
105/200   risk = 0.022  time = 9642   
110/200   risk = 0.022  time = 10067   
115/200   risk = 0.022  time = 10508   
120/200   risk = 0.022  time = 10943   
125/200   risk = 0.022  time = 11408   
130/200   risk = 0.022  time = 11845   
135/200   risk = 0.022  time = 12284   
140/200   risk = 0.022  time = 12732   
145/200   risk = 0.021  time = 13168   
150/200   risk = 0.021  time = 13610   
155/200   risk = 0.021  time = 14042   
160/200   risk = 0.021  time = 14480   
165/200   risk = 0.021  time = 14927   
170/200   risk = 0.021  time = 15378   
175/200   risk = 0.021  time = 15824   
180/200   risk = 0.021  time = 16284   
185/200   risk = 0.021  time = 16733   
190/200   risk = 0.021  time = 17176   
195/200   risk = 0.021  time = 17625   
200/200   risk = 0.021  time = 18074   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9060]
### [bt]: Calculation finished!
