### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=600]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 600 (seed = 32015) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.23  time = 214   
 10/200   risk = 0.18  time = 372   
 15/200   risk = 0.15  time = 507   
 20/200   risk = 0.12  time = 645   
 25/200   risk = 0.11  time = 784   
 30/200   risk = 0.098  time = 925   
 35/200   risk = 0.091  time = 1063   
 40/200   risk = 0.086  time = 1196   
 45/200   risk = 0.082  time = 1329   
 50/200   risk = 0.079  time = 1472   
 55/200   risk = 0.077  time = 1612   
 60/200   risk = 0.075  time = 1758   
 65/200   risk = 0.074  time = 1911   
 70/200   risk = 0.073  time = 2061   
 75/200   risk = 0.072  time = 2216   
 80/200   risk = 0.071  time = 2367   
 85/200   risk = 0.071  time = 2520   
 90/200   risk = 0.07  time = 2675   
 95/200   risk = 0.07  time = 2840   
100/200   risk = 0.069  time = 3003   
105/200   risk = 0.069  time = 3168   
110/200   risk = 0.068  time = 3334   
115/200   risk = 0.068  time = 3498   
120/200   risk = 0.068  time = 3662   
125/200   risk = 0.067  time = 3821   
130/200   risk = 0.067  time = 3985   
135/200   risk = 0.067  time = 4143   
140/200   risk = 0.067  time = 4300   
145/200   risk = 0.066  time = 4458   
150/200   risk = 0.066  time = 4615   
155/200   risk = 0.066  time = 4779   
160/200   risk = 0.066  time = 4941   
165/200   risk = 0.066  time = 5108   
170/200   risk = 0.065  time = 5277   
175/200   risk = 0.065  time = 5446   
180/200   risk = 0.065  time = 5618   
185/200   risk = 0.065  time = 5787   
190/200   risk = 0.065  time = 5957   
195/200   risk = 0.065  time = 6145   
200/200   risk = 0.065  time = 6318   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.065


### [bt]: Job terminated successfully [batchtools job.id=600]
### [bt]: Calculation finished!
