### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=13542]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 13542 (seed = 44957) ...
  1/200   risk = 0.096  time = 0   
  5/200   risk = 0.073  time = 2305   
 10/200   risk = 0.054  time = 5117   
 15/200   risk = 0.042  time = 7908   
 20/200   risk = 0.034  time = 10746   
 25/200   risk = 0.03  time = 13548   
 30/200   risk = 0.027  time = 16332   
 35/200   risk = 0.025  time = 19177   
 40/200   risk = 0.024  time = 21965   
 45/200   risk = 0.023  time = 24766   
 50/200   risk = 0.023  time = 27555   
 55/200   risk = 0.022  time = 30397   
 60/200   risk = 0.022  time = 33208   
 65/200   risk = 0.022  time = 36088   
 70/200   risk = 0.022  time = 38970   
 75/200   risk = 0.022  time = 41845   
 80/200   risk = 0.021  time = 44696   
 85/200   risk = 0.021  time = 47542   
 90/200   risk = 0.021  time = 50377   
 95/200   risk = 0.021  time = 53156   
100/200   risk = 0.021  time = 56056   
105/200   risk = 0.021  time = 59372   
110/200   risk = 0.021  time = 62158   
115/200   risk = 0.021  time = 64919   
120/200   risk = 0.021  time = 67678   
125/200   risk = 0.021  time = 70435   
130/200   risk = 0.021  time = 73197   
135/200   risk = 0.021  time = 75963   
140/200   risk = 0.021  time = 78727   
145/200   risk = 0.021  time = 81496   
150/200   risk = 0.021  time = 84269   
155/200   risk = 0.021  time = 87065   
160/200   risk = 0.021  time = 89748   
165/200   risk = 0.021  time = 92504   
170/200   risk = 0.021  time = 95275   
175/200   risk = 0.021  time = 98050   
180/200   risk = 0.021  time = 100783   
185/200   risk = 0.021  time = 103545   
190/200   risk = 0.021  time = 106234   
195/200   risk = 0.021  time = 108949   
200/200   risk = 0.021  time = 111721   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=13542]
### [bt]: Calculation finished!
