### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7037]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7037 (seed = 38452) ...
  1/200   risk = 0.18  time = 0   
  5/200   risk = 0.13  time = 2320   
 10/200   risk = 0.093  time = 5219   
 15/200   risk = 0.068  time = 8089   
 20/200   risk = 0.053  time = 10863   
 25/200   risk = 0.043  time = 13630   
 30/200   risk = 0.037  time = 16437   
 35/200   risk = 0.033  time = 19254   
 40/200   risk = 0.03  time = 22025   
 45/200   risk = 0.028  time = 24828   
 50/200   risk = 0.027  time = 27602   
 55/200   risk = 0.026  time = 30360   
 60/200   risk = 0.025  time = 33163   
 65/200   risk = 0.024  time = 35965   
 70/200   risk = 0.024  time = 38685   
 75/200   risk = 0.023  time = 41388   
 80/200   risk = 0.023  time = 44105   
 85/200   risk = 0.023  time = 46821   
 90/200   risk = 0.023  time = 49561   
 95/200   risk = 0.022  time = 52322   
100/200   risk = 0.022  time = 55060   
105/200   risk = 0.022  time = 57813   
110/200   risk = 0.022  time = 60695   
115/200   risk = 0.022  time = 63521   
120/200   risk = 0.021  time = 66235   
125/200   risk = 0.021  time = 68977   
130/200   risk = 0.021  time = 71725   
135/200   risk = 0.021  time = 74484   
140/200   risk = 0.021  time = 77248   
145/200   risk = 0.021  time = 80015   
150/200   risk = 0.021  time = 82780   
155/200   risk = 0.021  time = 85548   
160/200   risk = 0.021  time = 88296   
165/200   risk = 0.021  time = 91058   
170/200   risk = 0.021  time = 93817   
175/200   risk = 0.021  time = 96573   
180/200   risk = 0.02  time = 99327   
185/200   risk = 0.02  time = 102085   
190/200   risk = 0.02  time = 104847   
195/200   risk = 0.02  time = 107612   
200/200   risk = 0.02  time = 110381   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=7037]
### [bt]: Calculation finished!
