### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10915]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10915 (seed = 42330) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.088  time = 443   
 10/200   risk = 0.063  time = 850   
 15/200   risk = 0.047  time = 1145   
 20/200   risk = 0.038  time = 1415   
 25/200   risk = 0.032  time = 1700   
 30/200   risk = 0.028  time = 1975   
 35/200   risk = 0.026  time = 2253   
 40/200   risk = 0.025  time = 2530   
 45/200   risk = 0.024  time = 2823   
 50/200   risk = 0.023  time = 3118   
 55/200   risk = 0.022  time = 3416   
 60/200   risk = 0.022  time = 3714   
 65/200   risk = 0.022  time = 4021   
 70/200   risk = 0.022  time = 4322   
 75/200   risk = 0.021  time = 4631   
 80/200   risk = 0.021  time = 4935   
 85/200   risk = 0.021  time = 5238   
 90/200   risk = 0.021  time = 5543   
 95/200   risk = 0.021  time = 5847   
100/200   risk = 0.021  time = 6153   
105/200   risk = 0.021  time = 6460   
110/200   risk = 0.021  time = 6766   
115/200   risk = 0.021  time = 7073   
120/200   risk = 0.021  time = 7384   
125/200   risk = 0.021  time = 7698   
130/200   risk = 0.021  time = 8012   
135/200   risk = 0.02  time = 8324   
140/200   risk = 0.02  time = 8639   
145/200   risk = 0.02  time = 8953   
150/200   risk = 0.02  time = 9266   
155/200   risk = 0.02  time = 9580   
160/200   risk = 0.02  time = 9896   
165/200   risk = 0.02  time = 10212   
170/200   risk = 0.02  time = 10529   
175/200   risk = 0.02  time = 10846   
180/200   risk = 0.02  time = 11167   
185/200   risk = 0.02  time = 11486   
190/200   risk = 0.02  time = 11805   
195/200   risk = 0.02  time = 12126   
200/200   risk = 0.02  time = 12451   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=10915]
### [bt]: Calculation finished!
