### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12055]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12055 (seed = 43470) ...
  1/200   risk = 0.22  time = 0   
  5/200   risk = 0.16  time = 94   
 10/200   risk = 0.1  time = 154   
 15/200   risk = 0.071  time = 207   
 20/200   risk = 0.052  time = 260   
 25/200   risk = 0.04  time = 312   
 30/200   risk = 0.032  time = 366   
 35/200   risk = 0.027  time = 418   
 40/200   risk = 0.024  time = 476   
 45/200   risk = 0.023  time = 531   
 50/200   risk = 0.021  time = 585   
 55/200   risk = 0.021  time = 642   
 60/200   risk = 0.02  time = 703   
 65/200   risk = 0.02  time = 762   
 70/200   risk = 0.02  time = 821   
 75/200   risk = 0.019  time = 878   
 80/200   risk = 0.019  time = 937   
 85/200   risk = 0.019  time = 996   
 90/200   risk = 0.019  time = 1056   
 95/200   risk = 0.019  time = 1116   
100/200   risk = 0.019  time = 1183   
105/200   risk = 0.019  time = 1246   
110/200   risk = 0.019  time = 1309   
115/200   risk = 0.019  time = 1409   
120/200   risk = 0.019  time = 1504   
125/200   risk = 0.019  time = 1591   
130/200   risk = 0.019  time = 1661   
135/200   risk = 0.019  time = 1728   
140/200   risk = 0.019  time = 1796   
145/200   risk = 0.019  time = 1863   
150/200   risk = 0.019  time = 1931   
155/200   risk = 0.019  time = 2000   
160/200   risk = 0.019  time = 2070   
165/200   risk = 0.019  time = 2141   
170/200   risk = 0.019  time = 2212   
175/200   risk = 0.019  time = 2284   
180/200   risk = 0.019  time = 2357   
185/200   risk = 0.019  time = 2430   
190/200   risk = 0.019  time = 2504   
195/200   risk = 0.019  time = 2578   
200/200   risk = 0.019  time = 2653   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.019


### [bt]: Job terminated successfully [batchtools job.id=12055]
### [bt]: Calculation finished!
