### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=985]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 985 (seed = 32400) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.22  time = 138   
 10/200   risk = 0.17  time = 256   
 15/200   risk = 0.14  time = 357   
 20/200   risk = 0.12  time = 437   
 25/200   risk = 0.11  time = 522   
 30/200   risk = 0.1  time = 633   
 35/200   risk = 0.099  time = 723   
 40/200   risk = 0.095  time = 937   
 45/200   risk = 0.093  time = 1039   
 50/200   risk = 0.091  time = 1136   
 55/200   risk = 0.09  time = 1229   
 60/200   risk = 0.089  time = 1341   
 65/200   risk = 0.089  time = 1455   
 70/200   risk = 0.089  time = 1564   
 75/200   risk = 0.088  time = 1704   
 80/200   risk = 0.088  time = 1810   
 85/200   risk = 0.088  time = 1915   
 90/200   risk = 0.088  time = 2033   
 95/200   risk = 0.088  time = 2132   
100/200   risk = 0.088  time = 2226   
105/200   risk = 0.088  time = 2340   
110/200   risk = 0.088  time = 2451   
115/200   risk = 0.088  time = 2545   
120/200   risk = 0.088  time = 2652   
125/200   risk = 0.088  time = 2794   
130/200   risk = 0.088  time = 2896   
135/200   risk = 0.088  time = 3008   
140/200   risk = 0.088  time = 3122   
145/200   risk = 0.088  time = 3260   
150/200   risk = 0.088  time = 3356   
155/200   risk = 0.088  time = 3482   
160/200   risk = 0.088  time = 3652   
165/200   risk = 0.088  time = 3749   
170/200   risk = 0.088  time = 3872   
175/200   risk = 0.088  time = 4045   
180/200   risk = 0.088  time = 4173   
185/200   risk = 0.088  time = 4300   
190/200   risk = 0.088  time = 4470   
195/200   risk = 0.088  time = 4612   
200/200   risk = 0.088  time = 4736   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.088


### [bt]: Job terminated successfully [batchtools job.id=985]
### [bt]: Calculation finished!
