### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=11466]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 11466 (seed = 42881) ...
  1/200   risk = 0.073  time = 0   
  5/200   risk = 0.058  time = 1173   
 10/200   risk = 0.045  time = 1917   
 15/200   risk = 0.037  time = 2580   
 20/200   risk = 0.032  time = 3039   
 25/200   risk = 0.028  time = 3495   
 30/200   risk = 0.026  time = 3977   
 35/200   risk = 0.025  time = 4457   
 40/200   risk = 0.024  time = 4885   
 45/200   risk = 0.023  time = 5316   
 50/200   risk = 0.022  time = 5749   
 55/200   risk = 0.022  time = 6191   
 60/200   risk = 0.022  time = 6654   
 65/200   risk = 0.022  time = 7111   
 70/200   risk = 0.021  time = 7550   
 75/200   risk = 0.021  time = 7986   
 80/200   risk = 0.021  time = 8428   
 85/200   risk = 0.021  time = 8867   
 90/200   risk = 0.021  time = 9314   
 95/200   risk = 0.021  time = 9732   
100/200   risk = 0.021  time = 10190   
105/200   risk = 0.021  time = 10654   
110/200   risk = 0.021  time = 11130   
115/200   risk = 0.021  time = 11566   
120/200   risk = 0.021  time = 12001   
125/200   risk = 0.021  time = 12445   
130/200   risk = 0.021  time = 12885   
135/200   risk = 0.021  time = 13391   
140/200   risk = 0.021  time = 13855   
145/200   risk = 0.021  time = 14323   
150/200   risk = 0.021  time = 14776   
155/200   risk = 0.021  time = 15254   
160/200   risk = 0.02  time = 15699   
165/200   risk = 0.02  time = 16153   
170/200   risk = 0.02  time = 16617   
175/200   risk = 0.02  time = 17012   
180/200   risk = 0.02  time = 17326   
185/200   risk = 0.02  time = 17637   
190/200   risk = 0.02  time = 17946   
195/200   risk = 0.02  time = 18259   
200/200   risk = 0.02  time = 18572   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=11466]
### [bt]: Calculation finished!
