### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7083]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7083 (seed = 38498) ...
  1/200   risk = 0.18  time = 0   
  5/200   risk = 0.13  time = 389   
 10/200   risk = 0.094  time = 781   
 15/200   risk = 0.07  time = 1078   
 20/200   risk = 0.054  time = 1401   
 25/200   risk = 0.045  time = 1688   
 30/200   risk = 0.038  time = 2031   
 35/200   risk = 0.034  time = 2456   
 40/200   risk = 0.031  time = 2881   
 45/200   risk = 0.029  time = 3351   
 50/200   risk = 0.028  time = 3801   
 55/200   risk = 0.027  time = 4250   
 60/200   risk = 0.026  time = 4700   
 65/200   risk = 0.025  time = 5165   
 70/200   risk = 0.025  time = 5614   
 75/200   risk = 0.024  time = 6077   
 80/200   risk = 0.024  time = 6571   
 85/200   risk = 0.024  time = 7067   
 90/200   risk = 0.023  time = 7537   
 95/200   risk = 0.023  time = 8044   
100/200   risk = 0.023  time = 8533   
105/200   risk = 0.023  time = 9005   
110/200   risk = 0.022  time = 9486   
115/200   risk = 0.022  time = 9963   
120/200   risk = 0.022  time = 10419   
125/200   risk = 0.022  time = 10880   
130/200   risk = 0.022  time = 11244   
135/200   risk = 0.022  time = 11561   
140/200   risk = 0.022  time = 11879   
145/200   risk = 0.022  time = 12184   
150/200   risk = 0.022  time = 12495   
155/200   risk = 0.021  time = 12829   
160/200   risk = 0.021  time = 13172   
165/200   risk = 0.021  time = 13556   
170/200   risk = 0.021  time = 13873   
175/200   risk = 0.021  time = 14210   
180/200   risk = 0.021  time = 14637   
185/200   risk = 0.021  time = 15027   
190/200   risk = 0.021  time = 15356   
195/200   risk = 0.021  time = 15686   
200/200   risk = 0.021  time = 16020   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=7083]
### [bt]: Calculation finished!
