### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5478]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5478 (seed = 36893) ...
  1/200   risk = 0.077  time = 0   
  5/200   risk = 0.06  time = 298   
 10/200   risk = 0.046  time = 569   
 15/200   risk = 0.038  time = 799   
 20/200   risk = 0.032  time = 1027   
 25/200   risk = 0.028  time = 1258   
 30/200   risk = 0.026  time = 1495   
 35/200   risk = 0.024  time = 1725   
 40/200   risk = 0.023  time = 1957   
 45/200   risk = 0.023  time = 2189   
 50/200   risk = 0.022  time = 2441   
 55/200   risk = 0.022  time = 2680   
 60/200   risk = 0.021  time = 2921   
 65/200   risk = 0.021  time = 3176   
 70/200   risk = 0.021  time = 3416   
 75/200   risk = 0.021  time = 3655   
 80/200   risk = 0.021  time = 3892   
 85/200   risk = 0.02  time = 4137   
 90/200   risk = 0.02  time = 4377   
 95/200   risk = 0.02  time = 4621   
100/200   risk = 0.02  time = 4860   
105/200   risk = 0.02  time = 5103   
110/200   risk = 0.02  time = 5347   
115/200   risk = 0.02  time = 5595   
120/200   risk = 0.02  time = 5837   
125/200   risk = 0.02  time = 6086   
130/200   risk = 0.02  time = 6334   
135/200   risk = 0.02  time = 6613   
140/200   risk = 0.02  time = 6871   
145/200   risk = 0.02  time = 7121   
150/200   risk = 0.02  time = 7368   
155/200   risk = 0.02  time = 7618   
160/200   risk = 0.02  time = 7873   
165/200   risk = 0.02  time = 8117   
170/200   risk = 0.02  time = 8360   
175/200   risk = 0.02  time = 8602   
180/200   risk = 0.02  time = 8848   
185/200   risk = 0.02  time = 9092   
190/200   risk = 0.02  time = 9342   
195/200   risk = 0.02  time = 9589   
200/200   risk = 0.02  time = 9852   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5478]
### [bt]: Calculation finished!
