### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9956]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9956 (seed = 41371) ...
  1/200   risk = 0.11  time = 0   
  5/200   risk = 0.082  time = 3996   
 10/200   risk = 0.06  time = 8010   
 15/200   risk = 0.046  time = 11350   
 20/200   risk = 0.038  time = 14785   
 25/200   risk = 0.032  time = 18106   
 30/200   risk = 0.028  time = 25807   
 35/200   risk = 0.026  time = 27399   
 40/200   risk = 0.024  time = 28986   
 45/200   risk = 0.023  time = 30650   
 50/200   risk = 0.022  time = 32600   
 55/200   risk = 0.022  time = 34165   
 60/200   risk = 0.021  time = 35983   
 65/200   risk = 0.021  time = 37927   
 70/200   risk = 0.021  time = 39602   
 75/200   risk = 0.021  time = 41359   
 80/200   risk = 0.021  time = 43165   
 85/200   risk = 0.021  time = 44868   
 90/200   risk = 0.021  time = 46840   
 95/200   risk = 0.021  time = 48632   
100/200   risk = 0.021  time = 50610   
105/200   risk = 0.021  time = 52321   
110/200   risk = 0.021  time = 54163   
115/200   risk = 0.02  time = 56282   
120/200   risk = 0.02  time = 58076   
125/200   risk = 0.02  time = 59670   
130/200   risk = 0.02  time = 61360   
135/200   risk = 0.02  time = 67908   
140/200   risk = 0.02  time = 69688   
145/200   risk = 0.02  time = 71487   
150/200   risk = 0.02  time = 73213   
155/200   risk = 0.02  time = 75021   
160/200   risk = 0.02  time = 76682   
165/200   risk = 0.02  time = 78396   
170/200   risk = 0.02  time = 80037   
175/200   risk = 0.02  time = 81658   
180/200   risk = 0.02  time = 83330   
185/200   risk = 0.02  time = 85031   
190/200   risk = 0.02  time = 92192   
195/200   risk = 0.02  time = 94022   
200/200   risk = 0.02  time = 95728   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=9956]
### [bt]: Calculation finished!
