### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=1173]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 1173 (seed = 32588) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.23  time = 12800   
 10/200   risk = 0.19  time = 28067   
 15/200   risk = 0.16  time = 38062   
 20/200   risk = 0.14  time = 47621   
 25/200   risk = 0.13  time = 58496   
 30/200   risk = 0.12  time = 67755   
 35/200   risk = 0.11  time = 77735   
 40/200   risk = 0.1  time = 88513   
 45/200   risk = 0.1  time = 100434   
 50/200   risk = 0.098  time = 112535   
 55/200   risk = 0.096  time = 122376   
 60/200   risk = 0.095  time = 132807   
 65/200   risk = 0.094  time = 145111   
 70/200   risk = 0.093  time = 155584   
 75/200   risk = 0.092  time = 166198   
 80/200   risk = 0.092  time = 178574   
 85/200   risk = 0.091  time = 187932   
 90/200   risk = 0.091  time = 197259   
 95/200   risk = 0.09  time = 205668   
100/200   risk = 0.09  time = 209751   
105/200   risk = 0.09  time = 212929   
110/200   risk = 0.09  time = 216072   
115/200   risk = 0.09  time = 219699   
120/200   risk = 0.089  time = 222859   
125/200   risk = 0.089  time = 225993   
130/200   risk = 0.089  time = 229318   
135/200   risk = 0.089  time = 232683   
140/200   risk = 0.089  time = 236586   
145/200   risk = 0.089  time = 239312   
150/200   risk = 0.089  time = 241920   
155/200   risk = 0.089  time = 244676   
160/200   risk = 0.088  time = 247243   
165/200   risk = 0.088  time = 249862   
170/200   risk = 0.088  time = 252445   
175/200   risk = 0.088  time = 255193   
180/200   risk = 0.088  time = 257779   
185/200   risk = 0.088  time = 260358   
190/200   risk = 0.088  time = 262977   
195/200   risk = 0.088  time = 265527   
200/200   risk = 0.088  time = 268071   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.088


### [bt]: Job terminated successfully [batchtools job.id=1173]
### [bt]: Calculation finished!
