### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=1763]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 1763 (seed = 33178) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.23  time = 233   
 10/200   risk = 0.2  time = 408   
 15/200   risk = 0.17  time = 519   
 20/200   risk = 0.15  time = 631   
 25/200   risk = 0.13  time = 739   
 30/200   risk = 0.12  time = 846   
 35/200   risk = 0.11  time = 952   
 40/200   risk = 0.11  time = 1060   
 45/200   risk = 0.1  time = 1169   
 50/200   risk = 0.098  time = 1278   
 55/200   risk = 0.095  time = 1390   
 60/200   risk = 0.092  time = 1502   
 65/200   risk = 0.09  time = 1617   
 70/200   risk = 0.088  time = 1732   
 75/200   risk = 0.087  time = 1847   
 80/200   risk = 0.086  time = 1962   
 85/200   risk = 0.085  time = 2079   
 90/200   risk = 0.084  time = 2195   
 95/200   risk = 0.083  time = 2314   
100/200   risk = 0.082  time = 2458   
105/200   risk = 0.082  time = 2581   
110/200   risk = 0.081  time = 2703   
115/200   risk = 0.081  time = 2826   
120/200   risk = 0.08  time = 2963   
125/200   risk = 0.08  time = 3093   
130/200   risk = 0.079  time = 3233   
135/200   risk = 0.079  time = 3355   
140/200   risk = 0.078  time = 3478   
145/200   risk = 0.078  time = 3602   
150/200   risk = 0.078  time = 3726   
155/200   risk = 0.078  time = 3850   
160/200   risk = 0.077  time = 3978   
165/200   risk = 0.077  time = 4107   
170/200   risk = 0.077  time = 4280   
175/200   risk = 0.076  time = 4431   
180/200   risk = 0.076  time = 4591   
185/200   risk = 0.076  time = 4748   
190/200   risk = 0.076  time = 4885   
195/200   risk = 0.076  time = 5017   
200/200   risk = 0.075  time = 5150   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.075


### [bt]: Job terminated successfully [batchtools job.id=1763]
### [bt]: Calculation finished!
