### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10362]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10362 (seed = 41777) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.19  time = 912   
 10/200   risk = 0.13  time = 1833   
 15/200   risk = 0.088  time = 2651   
 20/200   risk = 0.063  time = 3601   
 25/200   risk = 0.047  time = 4446   
 30/200   risk = 0.038  time = 5510   
 35/200   risk = 0.032  time = 6925   
 40/200   risk = 0.028  time = 8369   
 45/200   risk = 0.026  time = 9722   
 50/200   risk = 0.024  time = 11191   
 55/200   risk = 0.023  time = 31527   
 60/200   risk = 0.022  time = 60010   
 65/200   risk = 0.022  time = 61065   
 70/200   risk = 0.022  time = 62087   
 75/200   risk = 0.021  time = 63149   
 80/200   risk = 0.021  time = 64242   
 85/200   risk = 0.021  time = 72315   
 90/200   risk = 0.021  time = 74184   
 95/200   risk = 0.021  time = 75354   
100/200   risk = 0.021  time = 83781   
105/200   risk = 0.021  time = 85099   
110/200   risk = 0.021  time = 93299   
115/200   risk = 0.021  time = 94891   
120/200   risk = 0.021  time = 96088   
125/200   risk = 0.021  time = 118268   
130/200   risk = 0.021  time = 120291   
135/200   risk = 0.021  time = 121410   
140/200   risk = 0.021  time = 126873   
145/200   risk = 0.021  time = 133821   
150/200   risk = 0.021  time = 135104   
155/200   risk = 0.021  time = 136336   
160/200   risk = 0.021  time = 153588   
165/200   risk = 0.021  time = 155000   
170/200   risk = 0.021  time = 156377   
175/200   risk = 0.021  time = 157572   
180/200   risk = 0.021  time = 158719   
185/200   risk = 0.021  time = 170766   
190/200   risk = 0.021  time = 172291   
195/200   risk = 0.021  time = 173572   
200/200   risk = 0.021  time = 179258   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=10362]
### [bt]: Calculation finished!
