### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=888]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 888 (seed = 32303) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.24  time = 119   
 10/200   risk = 0.21  time = 196   
 15/200   risk = 0.19  time = 252   
 20/200   risk = 0.18  time = 307   
 25/200   risk = 0.17  time = 360   
 30/200   risk = 0.17  time = 417   
 35/200   risk = 0.16  time = 473   
 40/200   risk = 0.16  time = 530   
 45/200   risk = 0.16  time = 589   
 50/200   risk = 0.16  time = 647   
 55/200   risk = 0.16  time = 705   
 60/200   risk = 0.16  time = 766   
 65/200   risk = 0.16  time = 833   
 70/200   risk = 0.16  time = 900   
 75/200   risk = 0.16  time = 961   
 80/200   risk = 0.16  time = 1024   
 85/200   risk = 0.16  time = 1091   
 90/200   risk = 0.16  time = 1155   
 95/200   risk = 0.16  time = 1222   
100/200   risk = 0.16  time = 1287   
105/200   risk = 0.16  time = 1358   
110/200   risk = 0.16  time = 1423   
115/200   risk = 0.16  time = 1493   
120/200   risk = 0.16  time = 1560   
125/200   risk = 0.16  time = 1634   
130/200   risk = 0.16  time = 1707   
135/200   risk = 0.16  time = 1780   
140/200   risk = 0.16  time = 1849   
145/200   risk = 0.16  time = 1920   
150/200   risk = 0.16  time = 1992   
155/200   risk = 0.16  time = 2085   
160/200   risk = 0.16  time = 2160   
165/200   risk = 0.16  time = 2240   
170/200   risk = 0.16  time = 2315   
175/200   risk = 0.16  time = 2388   
180/200   risk = 0.16  time = 2468   
185/200   risk = 0.16  time = 2543   
190/200   risk = 0.16  time = 2628   
195/200   risk = 0.16  time = 2705   
200/200   risk = 0.16  time = 2785   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.16


### [bt]: Job terminated successfully [batchtools job.id=888]
### [bt]: Calculation finished!
