### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=2407]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 2407 (seed = 33822) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.23  time = 337   
 10/200   risk = 0.19  time = 659   
 15/200   risk = 0.16  time = 957   
 20/200   risk = 0.14  time = 1248   
 25/200   risk = 0.12  time = 1541   
 30/200   risk = 0.11  time = 1813   
 35/200   risk = 0.1  time = 2096   
 40/200   risk = 0.098  time = 2388   
 45/200   risk = 0.093  time = 2674   
 50/200   risk = 0.089  time = 2972   
 55/200   risk = 0.085  time = 3269   
 60/200   risk = 0.082  time = 3539   
 65/200   risk = 0.08  time = 3827   
 70/200   risk = 0.078  time = 4122   
 75/200   risk = 0.076  time = 4420   
 80/200   risk = 0.074  time = 4712   
 85/200   risk = 0.073  time = 4998   
 90/200   risk = 0.071  time = 5295   
 95/200   risk = 0.07  time = 5590   
100/200   risk = 0.069  time = 5900   
105/200   risk = 0.068  time = 6200   
110/200   risk = 0.067  time = 6496   
115/200   risk = 0.066  time = 6797   
120/200   risk = 0.065  time = 7095   
125/200   risk = 0.065  time = 7397   
130/200   risk = 0.064  time = 7700   
135/200   risk = 0.063  time = 8013   
140/200   risk = 0.063  time = 8318   
145/200   risk = 0.062  time = 8613   
150/200   risk = 0.062  time = 8929   
155/200   risk = 0.061  time = 9234   
160/200   risk = 0.061  time = 9586   
165/200   risk = 0.06  time = 9894   
170/200   risk = 0.06  time = 10199   
175/200   risk = 0.059  time = 10522   
180/200   risk = 0.059  time = 10834   
185/200   risk = 0.059  time = 11144   
190/200   risk = 0.058  time = 11461   
195/200   risk = 0.058  time = 11790   
200/200   risk = 0.058  time = 12100   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.058


### [bt]: Job terminated successfully [batchtools job.id=2407]
### [bt]: Calculation finished!
