### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10892]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10892 (seed = 42307) ...
  1/200   risk = 0.11  time = 0   
  5/200   risk = 0.083  time = 177   
 10/200   risk = 0.059  time = 298   
 15/200   risk = 0.045  time = 411   
 20/200   risk = 0.036  time = 527   
 25/200   risk = 0.03  time = 645   
 30/200   risk = 0.027  time = 760   
 35/200   risk = 0.025  time = 880   
 40/200   risk = 0.023  time = 1002   
 45/200   risk = 0.022  time = 1126   
 50/200   risk = 0.021  time = 1205   
 55/200   risk = 0.021  time = 1283   
 60/200   risk = 0.021  time = 1362   
 65/200   risk = 0.02  time = 1451   
 70/200   risk = 0.02  time = 1537   
 75/200   risk = 0.02  time = 1620   
 80/200   risk = 0.02  time = 1701   
 85/200   risk = 0.02  time = 1783   
 90/200   risk = 0.02  time = 1868   
 95/200   risk = 0.02  time = 1954   
100/200   risk = 0.02  time = 2040   
105/200   risk = 0.02  time = 2126   
110/200   risk = 0.02  time = 2220   
115/200   risk = 0.019  time = 2313   
120/200   risk = 0.019  time = 2404   
125/200   risk = 0.019  time = 2495   
130/200   risk = 0.019  time = 2590   
135/200   risk = 0.019  time = 2686   
140/200   risk = 0.019  time = 2781   
145/200   risk = 0.019  time = 2876   
150/200   risk = 0.019  time = 2971   
155/200   risk = 0.019  time = 3068   
160/200   risk = 0.019  time = 3167   
165/200   risk = 0.019  time = 3266   
170/200   risk = 0.019  time = 3366   
175/200   risk = 0.019  time = 3466   
180/200   risk = 0.019  time = 3567   
185/200   risk = 0.019  time = 3670   
190/200   risk = 0.019  time = 3773   
195/200   risk = 0.019  time = 3876   
200/200   risk = 0.019  time = 3987   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.019


### [bt]: Job terminated successfully [batchtools job.id=10892]
### [bt]: Calculation finished!
