### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=4038]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 4038 (seed = 35453) ...
  1/200   risk = 0.18  time = 0   
  5/200   risk = 0.14  time = 401   
 10/200   risk = 0.098  time = 953   
 15/200   risk = 0.074  time = 1425   
 20/200   risk = 0.059  time = 1797   
 25/200   risk = 0.049  time = 2162   
 30/200   risk = 0.042  time = 2527   
 35/200   risk = 0.037  time = 2890   
 40/200   risk = 0.034  time = 3249   
 45/200   risk = 0.032  time = 3611   
 50/200   risk = 0.03  time = 3963   
 55/200   risk = 0.029  time = 4333   
 60/200   risk = 0.028  time = 4763   
 65/200   risk = 0.027  time = 5167   
 70/200   risk = 0.026  time = 5557   
 75/200   risk = 0.026  time = 5949   
 80/200   risk = 0.025  time = 6350   
 85/200   risk = 0.025  time = 6748   
 90/200   risk = 0.025  time = 7147   
 95/200   risk = 0.024  time = 7539   
100/200   risk = 0.024  time = 7963   
105/200   risk = 0.024  time = 8360   
110/200   risk = 0.024  time = 8754   
115/200   risk = 0.024  time = 9165   
120/200   risk = 0.024  time = 9568   
125/200   risk = 0.023  time = 9978   
130/200   risk = 0.023  time = 10394   
135/200   risk = 0.023  time = 10813   
140/200   risk = 0.023  time = 11245   
145/200   risk = 0.023  time = 11662   
150/200   risk = 0.023  time = 12073   
155/200   risk = 0.023  time = 12488   
160/200   risk = 0.023  time = 12916   
165/200   risk = 0.023  time = 13339   
170/200   risk = 0.022  time = 13767   
175/200   risk = 0.022  time = 14195   
180/200   risk = 0.022  time = 14659   
185/200   risk = 0.022  time = 15100   
190/200   risk = 0.022  time = 15544   
195/200   risk = 0.022  time = 15977   
200/200   risk = 0.022  time = 16446   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=4038]
### [bt]: Calculation finished!
