### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10269]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10269 (seed = 41684) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.2  time = 501   
 10/200   risk = 0.13  time = 1003   
 15/200   risk = 0.088  time = 1460   
 20/200   risk = 0.063  time = 1918   
 25/200   risk = 0.048  time = 2376   
 30/200   risk = 0.038  time = 2836   
 35/200   risk = 0.032  time = 3291   
 40/200   risk = 0.028  time = 3758   
 45/200   risk = 0.026  time = 4227   
 50/200   risk = 0.024  time = 4696   
 55/200   risk = 0.023  time = 5170   
 60/200   risk = 0.022  time = 5619   
 65/200   risk = 0.022  time = 6079   
 70/200   risk = 0.022  time = 6693   
 75/200   risk = 0.021  time = 7189   
 80/200   risk = 0.021  time = 7645   
 85/200   risk = 0.021  time = 8178   
 90/200   risk = 0.021  time = 8681   
 95/200   risk = 0.021  time = 9167   
100/200   risk = 0.021  time = 9632   
105/200   risk = 0.021  time = 10107   
110/200   risk = 0.021  time = 10587   
115/200   risk = 0.021  time = 11085   
120/200   risk = 0.021  time = 11564   
125/200   risk = 0.021  time = 12035   
130/200   risk = 0.021  time = 12514   
135/200   risk = 0.021  time = 12999   
140/200   risk = 0.021  time = 13485   
145/200   risk = 0.021  time = 13982   
150/200   risk = 0.021  time = 14516   
155/200   risk = 0.021  time = 15026   
160/200   risk = 0.021  time = 15520   
165/200   risk = 0.021  time = 16035   
170/200   risk = 0.021  time = 16563   
175/200   risk = 0.021  time = 17063   
180/200   risk = 0.021  time = 17572   
185/200   risk = 0.021  time = 18076   
190/200   risk = 0.021  time = 18602   
195/200   risk = 0.021  time = 19114   
200/200   risk = 0.021  time = 19641   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=10269]
### [bt]: Calculation finished!
