### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8320]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8320 (seed = 39735) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.21  time = 5258   
 10/200   risk = 0.14  time = 21839   
 15/200   risk = 0.093  time = 29541   
 20/200   risk = 0.067  time = 42255   
 25/200   risk = 0.051  time = 50409   
 30/200   risk = 0.041  time = 56485   
 35/200   risk = 0.034  time = 63560   
 40/200   risk = 0.03  time = 70581   
 45/200   risk = 0.028  time = 77479   
 50/200   risk = 0.026  time = 84614   
 55/200   risk = 0.025  time = 91419   
 60/200   risk = 0.024  time = 98156   
 65/200   risk = 0.023  time = 104865   
 70/200   risk = 0.023  time = 111241   
 75/200   risk = 0.023  time = 117632   
 80/200   risk = 0.022  time = 124186   
 85/200   risk = 0.022  time = 130705   
 90/200   risk = 0.022  time = 137190   
 95/200   risk = 0.022  time = 143701   
100/200   risk = 0.022  time = 150236   
105/200   risk = 0.022  time = 156819   
110/200   risk = 0.022  time = 163523   
115/200   risk = 0.022  time = 170206   
120/200   risk = 0.021  time = 176857   
125/200   risk = 0.021  time = 183526   
130/200   risk = 0.021  time = 190018   
135/200   risk = 0.021  time = 196824   
140/200   risk = 0.021  time = 203591   
145/200   risk = 0.021  time = 210191   
150/200   risk = 0.021  time = 216940   
155/200   risk = 0.021  time = 223714   
160/200   risk = 0.021  time = 230715   
165/200   risk = 0.021  time = 238000   
170/200   risk = 0.021  time = 244996   
175/200   risk = 0.021  time = 252130   
180/200   risk = 0.021  time = 259078   
185/200   risk = 0.021  time = 265991   
190/200   risk = 0.021  time = 272983   
195/200   risk = 0.021  time = 280010   
200/200   risk = 0.021  time = 287196   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=8320]
### [bt]: Calculation finished!
