### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6544]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6544 (seed = 37959) ...
  1/200   risk = 0.15  time = 0   
  5/200   risk = 0.11  time = 650   
 10/200   risk = 0.082  time = 1326   
 15/200   risk = 0.062  time = 2018   
 20/200   risk = 0.049  time = 2700   
 25/200   risk = 0.041  time = 3397   
 30/200   risk = 0.035  time = 4090   
 35/200   risk = 0.032  time = 4784   
 40/200   risk = 0.029  time = 5477   
 45/200   risk = 0.028  time = 6178   
 50/200   risk = 0.027  time = 6894   
 55/200   risk = 0.026  time = 7613   
 60/200   risk = 0.025  time = 8320   
 65/200   risk = 0.025  time = 9045   
 70/200   risk = 0.024  time = 9746   
 75/200   risk = 0.024  time = 10385   
 80/200   risk = 0.024  time = 11023   
 85/200   risk = 0.023  time = 11698   
 90/200   risk = 0.023  time = 12332   
 95/200   risk = 0.023  time = 13026   
100/200   risk = 0.023  time = 13694   
105/200   risk = 0.023  time = 14399   
110/200   risk = 0.022  time = 15158   
115/200   risk = 0.022  time = 15856   
120/200   risk = 0.022  time = 16482   
125/200   risk = 0.022  time = 16929   
130/200   risk = 0.022  time = 17479   
135/200   risk = 0.022  time = 17910   
140/200   risk = 0.021  time = 18347   
145/200   risk = 0.021  time = 18779   
150/200   risk = 0.021  time = 19304   
155/200   risk = 0.021  time = 19728   
160/200   risk = 0.021  time = 20128   
165/200   risk = 0.021  time = 20540   
170/200   risk = 0.021  time = 20947   
175/200   risk = 0.021  time = 21343   
180/200   risk = 0.021  time = 21743   
185/200   risk = 0.021  time = 22143   
190/200   risk = 0.021  time = 22546   
195/200   risk = 0.02  time = 22965   
200/200   risk = 0.02  time = 23377   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=6544]
### [bt]: Calculation finished!
