### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8066]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8066 (seed = 39481) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.21  time = 199   
 10/200   risk = 0.14  time = 519   
 15/200   risk = 0.096  time = 632   
 20/200   risk = 0.07  time = 745   
 25/200   risk = 0.053  time = 856   
 30/200   risk = 0.043  time = 963   
 35/200   risk = 0.036  time = 1073   
 40/200   risk = 0.032  time = 1195   
 45/200   risk = 0.03  time = 1330   
 50/200   risk = 0.028  time = 1457   
 55/200   risk = 0.027  time = 1592   
 60/200   risk = 0.026  time = 1721   
 65/200   risk = 0.025  time = 1851   
 70/200   risk = 0.025  time = 1975   
 75/200   risk = 0.024  time = 2097   
 80/200   risk = 0.024  time = 2236   
 85/200   risk = 0.024  time = 2381   
 90/200   risk = 0.024  time = 2513   
 95/200   risk = 0.024  time = 2635   
100/200   risk = 0.024  time = 2766   
105/200   risk = 0.023  time = 2891   
110/200   risk = 0.023  time = 3029   
115/200   risk = 0.023  time = 3155   
120/200   risk = 0.023  time = 3291   
125/200   risk = 0.023  time = 3423   
130/200   risk = 0.023  time = 3569   
135/200   risk = 0.023  time = 3703   
140/200   risk = 0.023  time = 3852   
145/200   risk = 0.023  time = 4456   
150/200   risk = 0.023  time = 4606   
155/200   risk = 0.023  time = 4744   
160/200   risk = 0.023  time = 4881   
165/200   risk = 0.023  time = 5018   
170/200   risk = 0.023  time = 5170   
175/200   risk = 0.023  time = 5314   
180/200   risk = 0.023  time = 5461   
185/200   risk = 0.023  time = 5606   
190/200   risk = 0.023  time = 5760   
195/200   risk = 0.023  time = 5915   
200/200   risk = 0.022  time = 6065   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=8066]
### [bt]: Calculation finished!
