### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8664]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8664 (seed = 40079) ...
  1/200   risk = 0.16  time = 0   
  5/200   risk = 0.12  time = 366   
 10/200   risk = 0.082  time = 745   
 15/200   risk = 0.06  time = 1033   
 20/200   risk = 0.047  time = 1330   
 25/200   risk = 0.038  time = 1628   
 30/200   risk = 0.033  time = 1973   
 35/200   risk = 0.029  time = 2281   
 40/200   risk = 0.027  time = 2592   
 45/200   risk = 0.026  time = 2897   
 50/200   risk = 0.025  time = 3202   
 55/200   risk = 0.024  time = 3530   
 60/200   risk = 0.024  time = 3831   
 65/200   risk = 0.023  time = 4129   
 70/200   risk = 0.023  time = 4506   
 75/200   risk = 0.023  time = 4846   
 80/200   risk = 0.023  time = 5176   
 85/200   risk = 0.023  time = 5480   
 90/200   risk = 0.023  time = 5777   
 95/200   risk = 0.022  time = 6087   
100/200   risk = 0.022  time = 6388   
105/200   risk = 0.022  time = 6696   
110/200   risk = 0.022  time = 7039   
115/200   risk = 0.022  time = 7337   
120/200   risk = 0.022  time = 7638   
125/200   risk = 0.022  time = 7934   
130/200   risk = 0.022  time = 8231   
135/200   risk = 0.022  time = 8534   
140/200   risk = 0.022  time = 8829   
145/200   risk = 0.022  time = 9125   
150/200   risk = 0.022  time = 9421   
155/200   risk = 0.022  time = 9728   
160/200   risk = 0.022  time = 10027   
165/200   risk = 0.022  time = 10327   
170/200   risk = 0.021  time = 10629   
175/200   risk = 0.021  time = 10942   
180/200   risk = 0.021  time = 11247   
185/200   risk = 0.021  time = 11681   
190/200   risk = 0.021  time = 12155   
195/200   risk = 0.021  time = 12630   
200/200   risk = 0.021  time = 13144   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=8664]
### [bt]: Calculation finished!
