### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=2258]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 2258 (seed = 33673) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.25  time = 519   
 10/200   risk = 0.21  time = 1002   
 15/200   risk = 0.19  time = 1405   
 20/200   risk = 0.17  time = 1814   
 25/200   risk = 0.16  time = 2213   
 30/200   risk = 0.15  time = 2620   
 35/200   risk = 0.14  time = 3031   
 40/200   risk = 0.13  time = 3439   
 45/200   risk = 0.13  time = 3827   
 50/200   risk = 0.13  time = 4230   
 55/200   risk = 0.12  time = 4644   
 60/200   risk = 0.12  time = 5062   
 65/200   risk = 0.12  time = 5465   
 70/200   risk = 0.12  time = 5883   
 75/200   risk = 0.12  time = 6282   
 80/200   risk = 0.12  time = 6679   
 85/200   risk = 0.12  time = 7061   
 90/200   risk = 0.11  time = 7442   
 95/200   risk = 0.11  time = 7850   
100/200   risk = 0.11  time = 8262   
105/200   risk = 0.11  time = 8660   
110/200   risk = 0.11  time = 9053   
115/200   risk = 0.11  time = 9449   
120/200   risk = 0.11  time = 9875   
125/200   risk = 0.11  time = 10292   
130/200   risk = 0.11  time = 10721   
135/200   risk = 0.11  time = 11119   
140/200   risk = 0.11  time = 11571   
145/200   risk = 0.11  time = 12015   
150/200   risk = 0.11  time = 12443   
155/200   risk = 0.11  time = 12872   
160/200   risk = 0.11  time = 13290   
165/200   risk = 0.11  time = 13719   
170/200   risk = 0.11  time = 14153   
175/200   risk = 0.11  time = 14602   
180/200   risk = 0.11  time = 15032   
185/200   risk = 0.11  time = 15458   
190/200   risk = 0.11  time = 15890   
195/200   risk = 0.11  time = 16319   
200/200   risk = 0.11  time = 16750   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.11


### [bt]: Job terminated successfully [batchtools job.id=2258]
### [bt]: Calculation finished!
