### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10583]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10583 (seed = 41998) ...
  1/200   risk = 0.24  time = 0   
  5/200   risk = 0.17  time = 245   
 10/200   risk = 0.11  time = 396   
 15/200   risk = 0.08  time = 563   
 20/200   risk = 0.06  time = 718   
 25/200   risk = 0.047  time = 872   
 30/200   risk = 0.04  time = 1039   
 35/200   risk = 0.035  time = 1199   
 40/200   risk = 0.032  time = 1380   
 45/200   risk = 0.03  time = 1542   
 50/200   risk = 0.029  time = 1707   
 55/200   risk = 0.028  time = 1866   
 60/200   risk = 0.027  time = 2042   
 65/200   risk = 0.027  time = 2209   
 70/200   risk = 0.027  time = 2399   
 75/200   risk = 0.026  time = 2567   
 80/200   risk = 0.026  time = 2728   
 85/200   risk = 0.026  time = 2893   
 90/200   risk = 0.026  time = 3080   
 95/200   risk = 0.026  time = 3249   
100/200   risk = 0.026  time = 3423   
105/200   risk = 0.026  time = 3595   
110/200   risk = 0.026  time = 3787   
115/200   risk = 0.025  time = 3975   
120/200   risk = 0.025  time = 4163   
125/200   risk = 0.025  time = 4343   
130/200   risk = 0.025  time = 4529   
135/200   risk = 0.025  time = 4708   
140/200   risk = 0.025  time = 4885   
145/200   risk = 0.025  time = 5060   
150/200   risk = 0.025  time = 5240   
155/200   risk = 0.025  time = 5424   
160/200   risk = 0.025  time = 5606   
165/200   risk = 0.025  time = 5788   
170/200   risk = 0.025  time = 5976   
175/200   risk = 0.025  time = 6170   
180/200   risk = 0.025  time = 6369   
185/200   risk = 0.025  time = 6562   
190/200   risk = 0.025  time = 6758   
195/200   risk = 0.025  time = 6955   
200/200   risk = 0.025  time = 7160   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.025


### [bt]: Job terminated successfully [batchtools job.id=10583]
### [bt]: Calculation finished!
