### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=13002]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 13002 (seed = 44417) ...
  1/200   risk = 0.17  time = 0   
  5/200   risk = 0.12  time = 1285   
 10/200   risk = 0.083  time = 2756   
 15/200   risk = 0.059  time = 4294   
 20/200   risk = 0.044  time = 5817   
 25/200   risk = 0.035  time = 7347   
 30/200   risk = 0.03  time = 8867   
 35/200   risk = 0.026  time = 10545   
 40/200   risk = 0.024  time = 12048   
 45/200   risk = 0.023  time = 13539   
 50/200   risk = 0.022  time = 15043   
 55/200   risk = 0.022  time = 16645   
 60/200   risk = 0.021  time = 18287   
 65/200   risk = 0.021  time = 19835   
 70/200   risk = 0.021  time = 21386   
 75/200   risk = 0.021  time = 22943   
 80/200   risk = 0.021  time = 24440   
 85/200   risk = 0.021  time = 25934   
 90/200   risk = 0.021  time = 27452   
 95/200   risk = 0.021  time = 28942   
100/200   risk = 0.02  time = 30442   
105/200   risk = 0.02  time = 31934   
110/200   risk = 0.02  time = 33419   
115/200   risk = 0.02  time = 34924   
120/200   risk = 0.02  time = 36436   
125/200   risk = 0.02  time = 37979   
130/200   risk = 0.02  time = 39543   
135/200   risk = 0.02  time = 41134   
140/200   risk = 0.02  time = 42726   
145/200   risk = 0.02  time = 44329   
150/200   risk = 0.02  time = 45910   
155/200   risk = 0.02  time = 47475   
160/200   risk = 0.02  time = 49015   
165/200   risk = 0.02  time = 50631   
170/200   risk = 0.02  time = 52208   
175/200   risk = 0.02  time = 53767   
180/200   risk = 0.02  time = 55342   
185/200   risk = 0.02  time = 56895   
190/200   risk = 0.02  time = 58518   
195/200   risk = 0.02  time = 60131   
200/200   risk = 0.02  time = 61755   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=13002]
### [bt]: Calculation finished!
