### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8142]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8142 (seed = 39557) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.2  time = 677   
 10/200   risk = 0.13  time = 1340   
 15/200   risk = 0.093  time = 2023   
 20/200   risk = 0.067  time = 2725   
 25/200   risk = 0.051  time = 3406   
 30/200   risk = 0.041  time = 4081   
 35/200   risk = 0.035  time = 4789   
 40/200   risk = 0.031  time = 5486   
 45/200   risk = 0.028  time = 6199   
 50/200   risk = 0.027  time = 6923   
 55/200   risk = 0.026  time = 7647   
 60/200   risk = 0.025  time = 8361   
 65/200   risk = 0.024  time = 9086   
 70/200   risk = 0.024  time = 9802   
 75/200   risk = 0.024  time = 10519   
 80/200   risk = 0.023  time = 11240   
 85/200   risk = 0.023  time = 11987   
 90/200   risk = 0.023  time = 12701   
 95/200   risk = 0.023  time = 13405   
100/200   risk = 0.023  time = 14130   
105/200   risk = 0.023  time = 14888   
110/200   risk = 0.023  time = 15583   
115/200   risk = 0.023  time = 16367   
120/200   risk = 0.023  time = 17084   
125/200   risk = 0.023  time = 17895   
130/200   risk = 0.023  time = 18621   
135/200   risk = 0.023  time = 19374   
140/200   risk = 0.023  time = 20094   
145/200   risk = 0.023  time = 20854   
150/200   risk = 0.022  time = 21622   
155/200   risk = 0.022  time = 22390   
160/200   risk = 0.022  time = 23160   
165/200   risk = 0.022  time = 23984   
170/200   risk = 0.022  time = 24815   
175/200   risk = 0.022  time = 25553   
180/200   risk = 0.022  time = 26345   
185/200   risk = 0.022  time = 27111   
190/200   risk = 0.022  time = 27887   
195/200   risk = 0.022  time = 28658   
200/200   risk = 0.022  time = 29483   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=8142]
### [bt]: Calculation finished!
